Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Bharat foams and mattress,"Skyline sapphire, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8779639644,4.4,19,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0798839,73.09788999999999,localisy013119,ChIJFXbUSADr5zsRX1VwLz1bx28,photos\localisy04749_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
perfect HOME interior,"Ghotkamp Koyana Vele, Taloja, kharghar, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,4,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0759394,73.10935049999999,localisy013120,ChIJPwSbxGHr5zsRrVfnpfvto6g,photos\localisy04750_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
SHIVSHAKTI FURNITURE,"SHOP NO.1, PARWATI HIGHTS, Taloja Phase 1 Rd, Sector 11, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8619858408,,,"point_of_interest, service, establishment",19.0759968,73.0910877,localisy013121,ChIJdeTwXAPr5zsR-gFcOTC_hps,photos\localisy04751_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
A.R Interior,"Shop No.3, Sunflower Apartment Sec, 2, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8692967675,5,5,"point_of_interest, manufacturer, service, establishment",19.0758215,73.09119799999999,localisy013122,ChIJheHoiz7r5zsR5fDh0LUDEs8,photos\localisy04753_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Wood Home Furniture And Interior,"Shop No 11 Plot, 104, Taloja Phase 1 Rd, Sector 14, Taloja Panchanand, Taloja, Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9833521125,2,2,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0752555,73.0939016,localisy013123,ChIJXxMdvCzr5zsRlPM_lvnxxgc,photos\localisy04754_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
New Shree Ram Furniture,"Shop Number 19, Amrante, Plot Number 4, Roadpali, near D Mart, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7738729287,3,7,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.037865,73.102398,localisy013124,ChIJnxgZLejp5zsR4AxeGuie_LM,photos\localisy04622_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
A one furnishing and beyond,"Shop no 1, infinity hairs, near d Mart, Sector 14, Kalamboli, Panvel, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9920444046,4.1,122,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.036493999999998,73.10213139999999,localisy013125,ChIJEwAAHOjp5zsRrmGeRT4e4EY,photos\localisy01645_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Mahalaxmi electronic & furniture sales,"Kalamboli G-20, Plot no 4, near DMart, Roadpali, Sector 9E, Amrante, Navi Mumbai, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.8,6,"wholesaler, point_of_interest, establishment",19.037764499999998,73.102676,localisy013126,ChIJz1kFwW7p5zsRVsAb8QHJluU,,,,,,Shopping & Retail,Furniture,Taloja
PlyArt Interior & Modular Kitchen,"Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8850586665,5,46,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0828156,73.1098499,localisy013127,ChIJ6f0pRADr5zsRMl2vYYZF_kU,photos\localisy04762_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Seven Star Furniture,"Shop No. 01, Opp. Adhiraj Bldg. & Rutika Hotel, Near Kata, Khutari Village, Near Taloja Railway Station, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9819644429,5,2,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0833183,73.084363,localisy013128,ChIJIYBsSd7B5zsRChz2J3tjEaE,photos\localisy04765_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Kurlon Home Mattress and Furnishing,"Shop-3, Plot-45, Shreeji Solitaire, Sector-11Taloja, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9082948939,4,5,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, service, establishment",19.0745281,73.0924799,localisy013129,ChIJuTYCK3Dr5zsRuFQdlB4xjdc,photos\localisy04766_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Siddhivinayak furnishing,"Shop no 16, marble arch, bldg, polt no 104, sector 14, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8169577518,5,1,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0752497,73.0940198,localisy013130,ChIJOZPgd_Hr5zsRfUNUhKZUrJM,,,,,,Shopping & Retail,Furniture,Taloja
Priyanka Industries,"Bharat compound, Wavanje, Taloja, Vavanje, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9867386443,5,1,"point_of_interest, manufacturer, establishment",19.082456699999998,73.14933839999999,localisy013131,ChIJWfg-e4nr5zsRZ42PwYfi53A,photos\localisy04768_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
M S K Furniture And Interior Decorator,"Sai Sneh, Sector 16, Taloja Panchanand, Taloja, Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8779219941,1,1,"point_of_interest, manufacturer, service, establishment",19.0748204,73.10120069999999,localisy013132,ChIJNTSztRHq5zsR3M-Dm3KfRX0,,,,,,Shopping & Retail,Furniture,Taloja
Blackwood Interior & Resin Art,"Plot 44, Sector 20, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9967504618,5,4,"point_of_interest, manufacturer, service, establishment",19.068237399999997,73.09517869999999,localisy013133,ChIJFzzN9gbr5zsRsOItOI4HG6o,photos\localisy04774_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Sundar Ghar Furniture,"siddhivinayak twins shop no 8 plot no 9 sector 17 new mumbai, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8433680506,4,6,"home_goods_store, store, point_of_interest, establishment",19.038781,73.09530629999999,localisy013134,ChIJc8SBF-fp5zsRv3sTbTQuac4,photos\localisy04648_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Shakti Steel Furniture,"kohinoor industrial complex, B-32, opp. Hindalco Industries, Mahanagar, MIDC, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.6,5,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.0650957,73.1264729,localisy013135,ChIJ-_yDgKnI5zsRAvAAas5wBFU,photos\localisy04776_1.jpg,,,,,Shopping & Retail,Furniture,Taloja
Bhavani jewellers,"Shop no 22 /23, Shelter Riverside, Sector 14 Rd, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9769693246,5,134,"jewelry_store, store, point_of_interest, establishment",19.0750012,73.094149,localisy013136,ChIJlcLbe7Hr5zsR8-GrbBAG0TQ,photos\localisy04778_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Payal Jewellers,"Maduraj nageswar building sector, 11Shop, 2, Taloja Phase 1 Rd, near Panvel, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,10,"jewelry_store, store, point_of_interest, establishment",19.0766726,73.09236849999999,localisy013137,ChIJk458Gpfr5zsRUEOx82-XhWg,photos\localisy04779_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
M.R. JEWELLERS,"Shop Number 2/3, Plot Number 136/137, Midland CHS, sector 10 Near, Bus Stop, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8451934959,4.9,28,"jewelry_store, store, point_of_interest, establishment",19.0765092,73.0919243,localisy013138,ChIJCTWB5qvr5zsRGgl3PH6EyEI,photos\localisy04780_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Sakshi jewellers,"Shop No 05, sakshi jewellers, Classic Arcade, PLOT No.05, Sector 26, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.8,17,"jewelry_store, store, point_of_interest, establishment",19.0729237,73.10314749999999,localisy013139,ChIJBytgAwDr5zsRUZ41UMRJJz0,photos\localisy04781_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
TAWAKKAL JEWELLERS,"SHOP-1, Sector 10, SARASWATI ARCADE, plot-152, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9833561122,4.5,63,"jewelry_store, store, point_of_interest, establishment",19.0764131,73.0909412,localisy013140,ChIJVSZHfgnq5zsRvHY0PQSM6yM,photos\localisy04783_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Dhanashree Jewellers,"Shop No. 34, Panchnand Heights, Plot No. 15/18, Taloja Phase 1 Rd, Petali, Taloja Panchanand, sector 9, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8793802590,4.9,60,"jewelry_store, finance, store, point_of_interest, service, establishment",19.077479399999998,73.0929869,localisy013141,ChIJwTfGW3vr5zsRhZcg4KgXA78,photos\localisy04784_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
HM Patel jewellers,"Shop No. 31, Shelter River Side, Sec 14, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.2,11,"jewelry_store, store, point_of_interest, establishment",19.0750811,73.0942883,localisy013142,ChIJEx_JhxXr5zsRB3KoyQYMd3I,photos\localisy04785_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Bharti Jewellers TALOJA,"Classic tower, Plot No, 11, Shop No 12, Sector 18, near Pendhar Metro Station, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,1,"jewelry_store, store, point_of_interest, establishment",19.0707347,73.0969779,localisy013143,ChIJ5aplXTHr5zsRLfFF408tEjw,photos\localisy04786_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Neha Jewellers,"Shop No 4, Harsh Neel Corner, Plot No 99, Sector 14, Phase 1, Taloja, near Panchanand, Petali, Taloja Panchanand, Buillding, Thane, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8233445510,5,1,"jewelry_store, store, point_of_interest, establishment",19.0765985,73.0933633,localisy013144,ChIJx_FuVgnq5zsR21tg8eudKXw,photos\localisy04787_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Chamunda Jewellers,"Shop Number11 Plot Number 1-2/2 Primier Residence Sector 14, Taloja Phase 1 Rd, near Bus Stop, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9619238512,4.8,5,"jewelry_store, store, point_of_interest, establishment",19.0768695,73.0932548,localisy013145,ChIJSV9f_Avq5zsRxOVGPcgIxzU,photos\localisy04788_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
YOOU by PNG - Navi Mumbai - Kharghar,"Shop No. 2, Shree Krishna Paradise, Prime Mall Ln, near Mahavir Furniture, Sector 12, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7767007183,4.9,167,"jewelry_store, store, point_of_interest, establishment",19.0412812,73.06377660000001,localisy013146,ChIJEdT4WxDD5zsRPaa16BQhuQk,photos\localisy04789_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Radhika Jewellers,"NEELKANTH RESIDENCY,sector-16, shop no -05, Near, D Mart Rd, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9892303308,5,152,"jewelry_store, gift_shop, wholesaler, store, point_of_interest, manufacturer, service, establishment",19.0388523,73.1018118,localisy013147,ChIJN1r0fHvp5zsRXn5bSHa1oSA,photos\localisy04693_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Pallavi Jewellers,"Shop No.10, Classic Tower, Plot No. 11, Sactor 18, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9673454847,1,1,"jewelry_store, store, point_of_interest, establishment",19.0707567,73.0970088,localisy013148,ChIJh3lqYqTr5zsRGIKoGzEWNjs,photos\localisy04793_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Minakshi Gold The Trusted Jewellers In Taloja,"Shop No-1/2, No-134, Flora Plot, Sec-10, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"jewelry_store, store, point_of_interest, establishment",19.0768447,73.0922483,localisy013149,ChIJe6V8MJnr5zsR6BL4yav0Gvs,photos\localisy04796_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
NAKHRALI CREATION [KHARGHAR],"Shop No. 9, Plot No.139, Road, near Jawed Habib, Raghunath Vihar, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9772422566,4.9,840,"jewelry_store, finance, store, point_of_interest, service, establishment",19.0455452,73.0725982,localisy013150,ChIJrTxtm-zJ5zsRv7rDPN60zAY,photos\localisy04797_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Nikita Jewellers Pvt. Ltd. Kharghar,"Shop no 17, Chs.Ltd, Shree Krishna Paradise, Plot no D-69, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8655335460,4.9,704,"jewelry_store, store, point_of_interest, establishment",19.0424185,73.0638756,localisy013151,ChIJp-q6USzD5zsRPUHcFiQ6Gnk,photos\localisy04798_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
R.C. GOLD,"Shop no 1 plot no 1, 2,2A, Premier Residency, Sector 14, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8657206801,5,5,"store, point_of_interest, service, establishment",19.077132799999998,73.0934244,localisy013152,ChIJ5ZlFk_Lr5zsRMgWIZGaBNEQ,photos\localisy04799_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
MALAN JEWELLERS,"Uma Palace, Cluster_panvel_37, Sector -16, Roadpali Rd, near Kalmboli New, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,1,"jewelry_store, store, point_of_interest, establishment",19.038831899999998,73.1012006,localisy013153,ChIJzef_flrp5zsRqvqFkL66z9o,photos\localisy01659_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
DG Aura Fashion & Jewellery,"Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"jewelry_store, store, point_of_interest, establishment",19.0630113,73.120891,localisy013154,ChIJGcINXErr5zsRlbkr3pb7HdM,,,,,,Shopping & Retail,Jewellery,Taloja
Kalash Jewellers,"Shop no.15, Uma Shiv Corner, Plot no.22A Sector 19, Kamothe, Sector 18, Khandeshwar, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8889991812,4.7,1541,"jewelry_store, store, point_of_interest, establishment",19.014348599999998,73.09154989999999,localisy013155,ChIJ3Uwu3dTp5zsRAV732VkaD_g,photos\localisy08043_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Mummy bentex & bangle shop,"Unnamed Road, Devichapada, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8976662806,4.5,8,"shopping_mall, jewelry_store, store, point_of_interest, establishment",19.0733154,73.14090159999999,localisy013156,ChIJU6r4J9Lr5zsRA93qbIHWT8c,photos\localisy04809_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Rajlaxmi Jewellers,"Shop No, Tiyara Tower, 37/38, near Daily Bazar, Block G, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.6,30,"jewelry_store, store, point_of_interest, establishment",19.0468269,73.0726344,localisy013157,ChIJFXdnYxrC5zsRcEs89hHlFbQ,photos\localisy17486_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Jai Bhawani Gold Palace,"Shop No.08 Ms, Bhoomi Trivas, Plot No.9, Sector 34C, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9326736208,3.9,23,"jewelry_store, store, point_of_interest, establishment",19.0711671,73.0789324,localisy013158,ChIJXTX-H-XB5zsRKW1t5MHdyr0,photos\localisy04813_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Vivah jewellers,"Shop no 7, Plot no 19A, Balaji Krupa Rd, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4,23,"jewelry_store, store, point_of_interest, establishment",19.04725,73.0724833,localisy013159,ChIJdSoHZxrC5zsRUvkuAi-62LQ,,,,,,Shopping & Retail,Jewellery,Taloja
OM JEWELLERS,"Shop No. 6 Laxmi Kalash Chs Gr Foor Plot No. 24, 2, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9819257536,,,"jewelry_store, store, point_of_interest, establishment",19.0499856,73.1019407,localisy013160,ChIJJbsJN_Dp5zsRHU6zHcuBDZA,,,,,,Shopping & Retail,Jewellery,Taloja
Prakash jewellers,"RTO रोड, आसावरी bld.गेट न .3/4के सामने Shope no 9, bld plote no 62, Imperial Crest, se 26, Sector 26, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,2,"jewelry_store, store, point_of_interest, establishment",19.073440599999998,73.1045338,localisy013161,ChIJV9nd6Ffr5zsRRImRyRo77Qs,photos\localisy04816_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Mahalaxami Jewellers,"Shop No.1B, Shopping Complex, Plot no 184, Raghunath Rd, Block G, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,4.2,31,"jewelry_store, store, point_of_interest, establishment",19.0465897,73.0725784,localisy013162,ChIJ9WMAZxrC5zsR7rtv8Wg2XGQ,photos\localisy04817_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Mahalaxmi Silver Palace,"Shop no. 6, Shikhar Apt, opposite Cidco garden, Sector 20, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8879738593,5,77,"jewelry_store, finance, store, manufacturer, point_of_interest, service, establishment",19.0158987,73.09617659999999,localisy013163,ChIJMYTCWGfp5zsRO08pt8BZFrc,photos\localisy17438_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Sonsparsh Jewellery,"Shopno-6, Krishna Dhan Society, Plot No. 18, Sector 15, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,7977990705,4.5,8,"jewelry_store, store, point_of_interest, establishment",19.0153765,73.0939695,localisy013164,ChIJw7GxmVTp5zsRExGpU7Yiim8,photos\localisy08061_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
BALAJI GOLD,"building shop no 13, shree balaji krupa, plot 19a, near bank of baroda, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9029049226,4.4,8,"jewelry_store, store, point_of_interest, establishment",19.0472689,73.0726363,localisy013165,ChIJWUBNG0fD5zsRL3M3bjMbXsc,photos\localisy04820_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Gouri Gold Jewellery (Kamothe),"shop no.3, Greystone Heights, plot no-79, Sector 12, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8291672438,4.8,20,"jewelry_store, store, point_of_interest, establishment",19.018952000000002,73.08978259999999,localisy013166,ChIJM-CKdxbp5zsRWnu3mAi2ymM,photos\localisy17436_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Maher Enterprises - Bridal & Imitation Jewellery | Purses & Bags | Women Accessories,"Shop No. 13, Sai Savali Cooperative Housing Society, opposite Dwarka Hotel, Kesar Symphony, Sector-19, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9819566777,,,"jewelry_store, home_goods_store, wholesaler, gift_shop, building_materials_store, store, point_of_interest, service, establishment",19.0481423,73.07571399999999,localisy013167,ChIJfTxDHDjD5zsR-uZH-b_2Bnk,photos\localisy26999_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Radhika Jewellers,"Shop no - 13,14, Plot No - 22, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9321876820,4.6,163,"jewelry_store, store, point_of_interest, service, establishment",19.014364699999998,73.0912072,localisy013168,ChIJF8qag4Tp5zsRRc2Oyk93oP4,photos\localisy17433_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Shiv Jagdamba impex,"Sai Nagar, Sector 4, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,8482944849,4.9,7,"jewelry_store, store, manufacturer, point_of_interest, establishment",19.0293085,73.0977085,localisy013169,ChIJN_vcMvbp5zsRrBAleQuU_9U,photos\localisy26952_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
new WAGHMODE JEWELLERS,"Shop no 1, Sector 15, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,5,3,"jewelry_store, store, point_of_interest, establishment",19.0379799,73.0996835,localisy013170,ChIJ-ToGOgDp5zsRJcZdCjkdNcY,photos\localisy01661_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
R.J. Jewellers,"Shop no 22-27, PLOT NO. 24, kanadhaya Chs, Sector 12, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9967242424,4.6,39,"jewelry_store, store, point_of_interest, establishment",19.017357,73.087318,localisy013171,ChIJ6yLfXX_C5zsRi0TK3S6z8a4,photos\localisy08047_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Leela V Creation,"Shop no 2, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7204410525,5,8,"jewelry_store, home_goods_store, gift_shop, store, point_of_interest, establishment",19.0504177,73.07488590000001,localisy013172,ChIJO20To4HD5zsRdGdDe-y7OVI,photos\localisy04827_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
WAGHMODE Jewellers,"5, Gokuldham, Sector 4, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7972302806,5,13,"jewelry_store, store, point_of_interest, establishment",19.0281464,73.0987545,localisy013173,ChIJSa6gTADp5zsR2Xz_43MeJes,photos\localisy26946_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Kavita Novelty,"Shop No 3 Plot, No 41, Phase 2, Navada Colony, Navde, Panvel, Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7021154768,5,3,"jewelry_store, store, point_of_interest, establishment",19.0497744,73.102656,localisy013174,ChIJFY7wzPHp5zsRAAAAMAYFVU0,,,,,,Shopping & Retail,Jewellery,Taloja
Deepshine Jewellers,"Shop No-16, Plot No-10, Gharkul, Sector 15, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9867224500,5,4,"jewelry_store, store, point_of_interest, establishment",19.041503499999997,73.0764526,localisy013175,ChIJia06O3vD5zsRwtFJIAIAm-Q,photos\localisy04830_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Madhuram Jewellers,"Shop No 5 Dhira Developers Plot No 95 Sector 10 Taloja 1, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9372482509,,,"jewelry_store, store, point_of_interest, establishment",19.0794212,73.0919856,localisy013176,ChIJDcHZPG_r5zsR_9rEXUoMdBE,,,,,,Shopping & Retail,Jewellery,Taloja
Sujal Fashion Works,"Shop No:F-10,Neel Siddhi Amranate ,Sector-9E,Plot No:04E,Kalamboli near, near D mart, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9594790929,5,1,"shopping_mall, manufacturer, point_of_interest, establishment",19.0371405,73.1031407,localisy013177,ChIJNeSB5lvp5zsRWvE1dfYKqvM,photos\localisy26992_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
MH 23 cosmetic jewellery,"Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9325878961,,,"store, point_of_interest, establishment",19.0804237,73.09095239999999,localisy013178,ChIJDQSrGBDr5zsRKy8P3IbMXhc,,,,,,Shopping & Retail,Jewellery,Taloja
Goldbecho.com | Sell Gold jewelry & Coin Get Cash,"Jewelmax industries Pvt Ltd Shop No. 5, Ground Floor, CHS Plot Number :139, Shree Swami Samarth, Block G, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8657896782,5,233,"jewelry_store, store, point_of_interest, establishment",19.045443,73.072333,localisy013179,ChIJ9ff6F77D5zsR_JrVN6PTGUk,photos\localisy04834_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Jyotirling Jewellers,"Satyam Co. Society, Laxmi Market, Kamothe Marg, Sector 2, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,,4.7,20,"jewelry_store, store, point_of_interest, establishment",19.0249444,73.1014709,localisy013180,ChIJLWQLjs_p5zsR2BC6q_k_-OY,photos\localisy01663_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
Pavitram diamond jewellery kamothe,"Inside kalash jewellers shop no 15 uma shiv corner, Bhoomi Heights CHS, plot no 22A, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,,4.7,22,"jewelry_store, store, point_of_interest, establishment",19.0146305,73.09139449999999,localisy013181,ChIJobucKMjp5zsRtuSCSiE7Vl4,,,,,,Shopping & Retail,Jewellery,Taloja
Deepika Imitation Jewellery & Cosmetics,"Shop No.02, Plot No.7/8/16/17/18, Sky Ave Rd, Sector 34, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8452827523,5,3,"jewelry_store, gift_shop, store, point_of_interest, establishment",19.0210374,73.08725419999999,localisy013182,ChIJO-JNr3jC5zsRQvr7vIThgm8,photos\localisy17464_1.jpg,,,,,Shopping & Retail,Jewellery,Taloja
