Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
ADV.NIRANT VASUDEV PATIL (NOTARY),"Plot No, B-40, Ashtavinayak Apartment, near NMMC School, Sector-20, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,,,,"consultant, point_of_interest, service, establishment",19.0358576,73.0162738,localisy15469,ChIJeWm5bvDD5zsRt1J2QIs0BV8,,,,,,Notary Services,
Sunita Services,"shop no-12 janta, market no- 1sector- 3 navi mumbai, Navi Mumbai Municipal Corporation Headquarter Bldg, Uran Rd, Nerul East, Sector 50, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 50,Nerul,Navi Mumbai,Maharashtra,400706,,4.6,10,"consultant, point_of_interest, real_estate_agency, service, establishment",19.0405912,73.0197618,localisy15470,ChIJ-y5b1sLD5zsR17E0Bt9dYaY,photos\localisy14637_1.jpg,,,,,Notary Services,
Public notary and legal services ADV. PRAJWAL GAIKWAD,"B.002.Shiv Kalpataru Arcade,Sector -17,Plot No.01, Kamothe,Navi Mumbai.Mansarovar.Tal.Panvel Dist, Old VSNL Colony, Sector - 17, Kamothe, Panvel, Maharashtra 410209, India",Sector - 17,Kamothe,Panvel,Maharashtra,410209,+91 98338 12019,5,2,"consultant, finance, point_of_interest, service, establishment",19.0154083,73.08738640000001,localisy15471,ChIJHW82xdfD5zsRJ0WtIZhCI_A,,,,,,Notary Services,
Vignesh Services,"Janta Market, shop no, 11, Best Bus Depot Rd, Nerul East, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 3,Nerul,Navi Mumbai,Maharashtra,400706,+91 93239 73136,3.6,7,"consultant, finance, store, point_of_interest, service, establishment",19.0403767,73.01975519999999,localisy15472,ChIJIeCZ18LD5zsRkd7PsYxnieo,,,,,,Notary Services,
Janta Market,"15, Bridge, Nerul East, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 3,Nerul,Navi Mumbai,Maharashtra,400706,,4,3462,"market, point_of_interest, establishment",19.0405443,73.01977289999999,localisy15474,ChIJgXz9KcPD5zsRSpMbT39BmOM,photos\localisy14644_1.jpg,,,,,Notary Services,
Adv. Kavita & Adv. Rajendra Associates,"Office No.11, Ground floor, commercial Complex, Society, opp. RAGHUNATH VIHAR ARMY, Block G, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",Sector 13,Kharghar,Panvel,Maharashtra,410210,,4.1,12,"consultant, finance, point_of_interest, service, establishment",19.046579,73.0726131,localisy15477,ChIJZ_dXgfzD5zsRHErBfUpQS_8,photos\localisy01971_1.jpg,,,,,Notary Services,
Dhanshree Stamp Vendor,"Office No. 1, 1st, Sai Sharan Building, Sector - 8, Khanda Colony, Panvel, Maharashtra 410206, India",Sector - 8,Panvel,Panvel,Maharashtra,410206,,4.1,85,"consultant, point_of_interest, service, establishment",19.0063372,73.1101111,localisy17309,ChIJl9NNTyjp5zsRDn6yvz8VxAg,photos\localisy05421_1.jpg,,,,,Notary Services,
KPG ASSOCIATES,"OFFICE NO 4 & 5, MILLENNIUM HILTON CHS, SECTOR 1S, near to MASJID, opposite to D Mart Road, New Panvel East, Panvel, Maharashtra 410206, India",opposite to D Mart Road,Panvel,Panvel,Maharashtra,410206,+91 77180 76937,5,364,"consultant, service, point_of_interest, establishment",19.0027143,73.1166429,localisy17315,ChIJd0BZ5FLp5zsR-Ddegj8SpLA,photos\localisy05423_1.jpg,,,,,Notary Services,
Sairaj Enterprises,"Shop No. 04, Isha Krupa Building, near Virupaksha Mandir, opp. Ronok Xerox, Old Panvel, Panvel, Maharashtra 410206, India",opp. Ronok Xerox,Panvel,Panvel,Maharashtra,410206,+91 93711 44236,4.3,24,"consultant, finance, local_government_office, government_office, general_contractor, service, association_or_organization, point_of_interest, establishment",18.9879249,73.1098914,localisy17316,ChIJd5PbyUXp5zsRVmGN6rEgdoo,photos\localisy05408_1.jpg,,,,,Notary Services,
Radiant Attestation And Travel Services Pvt. Ltd.,"Office No .105, 1st Floor, Prajapati arcade, opp. Panvel Railway Station, above Neel Kamal Hotel, Sector 15A, New Panvel East, Panvel, Maharashtra 410206, India",Sector 15A,Panvel,Panvel,Maharashtra,410206,+91 90290 24188,4.7,14,"consultant, service, point_of_interest, establishment",18.9916171,73.1237044,localisy17317,ChIJc1-I8Tfp5zsRHX9zXCsd8M8,photos\localisy05418_1.jpg,,,,,Notary Services,
Om Nath Xerox,"Shop No. 9, Janta Market, Best Bus Depot Rd, Nerul East, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 3,Nerul,Navi Mumbai,Maharashtra,400706,+91 98920 70502,4.6,7,"consultant, finance, manufacturer, service, store, point_of_interest, establishment",19.0406941,73.0195949,localisy19566,ChIJFzG71sLD5zsR3asknviiXWQ,photos\localisy24053_1.jpg,,,,,Notary Services,
Patel Service,"Shop 21, Janta Market, Nerul East, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 3,Nerul,Navi Mumbai,Maharashtra,400706,+91 93729 88120,4.5,8,"consultant, service, point_of_interest, establishment",19.040369,73.0197495,localisy19567,ChIJCWte1sLD5zsRxuQ_FhiIMEI,,,,,,Notary Services,
Aditya Enterprises,"PLOT NO.- 88, 17, Janta Market Bridge, near H. P. Gas, Nerul East, Sector 9, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 9,Nerul,Navi Mumbai,Maharashtra,400706,+91 99678 22673,4.8,4,"consultant, health, finance, service, point_of_interest, establishment",19.0407392,73.0195299,localisy19568,ChIJI6Ss8tnD5zsRdSDvjelgFXo,,,,,,Notary Services,
Shree Samarth Services,"Shop no 8, Shree Samarth Services, Janta Market Rd, Nerul East, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 3,Nerul,Navi Mumbai,Maharashtra,400706,+91 93721 10647,,,"consultant, service, point_of_interest, establishment",19.0406846,73.0195536,localisy19570,ChIJdR4LG5TB5zsRfFGOWc78uvk,photos\localisy24086_1.jpg,,,,,Notary Services,
Adv Mahesh Chandanshiv,"S-12-47, Haware Centurion complex, Plot no 88 to 91 Sector no 19A, Nerul East, Sector 19, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 19,Nerul,Navi Mumbai,Maharashtra,400706,+91 88793 88332,5,1,"consultant, finance, service, point_of_interest, establishment",19.0322334,73.0224815,localisy19572,ChIJ84LjFZXD5zsRU1frT3KgOek,,,,,,Notary Services,
N. A. Shaikh Associates Advocate & Notary navi mumbai,"Shop-20,Aman CHS, Plot 14-15, Sector 5E, Kalamboli, Panvel, Maharashtra 410218, India",Sector 5E,Kalamboli,Panvel,Maharashtra,410218,+91 99209 96909,4.7,11,"lawyer, consultant, finance, service, point_of_interest, establishment",19.0332865,73.1034612,localisy19574,ChIJfwafZs3p5zsRnNpcBWQ2cYU,photos\localisy05427_1.jpg,,,,,Notary Services,
Siddhi Clinic And Nursing Home Maternity And Children's Clinic,"National Palace, Takka, Takka Rd, Takka Colony, Panvel, Maharashtra 410206, India",Takka Rd,Panvel,Panvel,Maharashtra,410206,+91 98339 15576,3.7,75,"hospital, medical_clinic, health, point_of_interest, service, establishment",18.9798074,73.1175122,localisy02177,ChIJe37G9HHo5zsRZnihN4CfT84,photos\localisy01104_1.jpg,,,,,Nursing Homes,
"Sutika Gruha Multispeciality Hospital, Panvel","Old Panvel, Panvel, Maharashtra 410206, India",,Old Panvel,Panvel,Maharashtra,410206,+91 89288 27127,4.9,627,"hospital, health, point_of_interest, service, establishment",18.9899822,73.1103548,localisy02179,ChIJPbEiNMbp5zsRgkzGlWLTzIw,photos\localisy01105_1.jpg,,,,,Nursing Homes,
Lifeline School of Nursing & Sushila Nursing College,"Shivaji Rd, Line Ali, Old Panvel, Panvel, Maharashtra 410206, India",Line Ali,Panvel,Panvel,Maharashtra,410206,+91 79073 74502,5,2,"educational_institution, health, point_of_interest, establishment",18.9909845,73.1145167,localisy02193,ChIJ-3ifaMTp5zsRBZVj2MERsfQ,photos\localisy01112_1.jpg,,,,,Nursing Homes,
Sanjay Clinic Matoshree Dhamke Hospital,"Ghodke Hospital, 140/4, near Sai Arcade, Line Ali, Old Panvel, Panvel, Maharashtra 410206, India",Line Ali,Panvel,Panvel,Maharashtra,410206,+91 98333 10836,4.4,40,"hospital, doctor, health, point_of_interest, service, establishment",18.9923327,73.11451819999999,localisy02203,ChIJ-xbUf2ro5zsR_---oUDhSts,photos\localisy01117_1.jpg,,,,,Nursing Homes,
Dandekar Clinic,"X4R6+8WG, Agri Samaj Mandir Road, near Agri Samaj Hall, Old Panvel, Panvel, Maharashtra 410206, India",near Agri Samaj Hall,Panvel,Panvel,Maharashtra,410206,+91 89287 76972,3.9,152,"hospital, doctor, health, point_of_interest, service, establishment",18.990822,73.11268129999999,localisy02208,ChIJ_9rvwGro5zsRnWMuWGgLhOk,photos\localisy01120_1.jpg,,,,,Nursing Homes,
Nanaware Maternity & General Hospital,"Plot 263, Uran Naka Road, Old Panvel, Panvel, Maharashtra 410206, India",Uran Naka Road,Panvel,Panvel,Maharashtra,410206,+91 90049 71286,4.7,66,"hospital, health, point_of_interest, service, establishment",18.9820162,73.1082883,localisy02213,ChIJU4TxKZ_p5zsRTP72wmNe6cc,photos\localisy01122_1.jpg,,,,,Nursing Homes,
Aai Hospital,"Mominpada, Old Panvel, Panvel, Maharashtra 410206, India",Mominpada,Panvel,Panvel,Maharashtra,410206,+91 83698 05355,4.7,164,"hospital, health, point_of_interest, service, establishment",18.9838349,73.1112976,localisy02230,ChIJe6tZYg7p5zsRXK0kXvDm_TM,photos\localisy01130_1.jpg,,,,,Nursing Homes,
Nikam Parmar Hospital,"New, A"" Wing, Uran Rd, near Panchratana Hotel, Old Panvel, Panvel, Maharashtra 410206, India",near Panchratana Hotel,Panvel,Panvel,Maharashtra,410206,+91 22 2745 4972,3.2,43,"general_hospital, hospital, health, point_of_interest, service, establishment",18.9822516,73.11276219999999,localisy02233,ChIJU-haFW3o5zsRH3qI_fp72p4,photos\localisy01132_1.jpg,,,,,Nursing Homes,
Sai,"Sai Sneh, Infront of IDBI Bank, Chhatrapati Shivaji Maharaj Chowk, behind MTNL office, Old Panvel, Panvel, Maharashtra 410206, India",behind MTNL office,Panvel,Panvel,Maharashtra,410206,,4.9,52,"hospital, medical_clinic, health, point_of_interest, service, establishment",18.9857198,73.1118121,localisy02238,ChIJOaIeGCfp5zsRgACQYpDcoSY,photos\localisy01134_1.jpg,,,,,Nursing Homes,
Dr. Nilesh Chinchkar - Chest Care Centre | Pulmonologist | Chest Doctor | Niramay Hospital | Panvel | Navi Mumbai,"NIRAMAY HOSPITAL,Plot, 148, Vasudev Balwant Phadke Rd, near Chhatrapati Shivaji Maharaj Chowk, Middle Class Housing Society, Old Panvel, Panvel, Maharashtra 410206, India",Middle Class Housing Society,Panvel,Panvel,Maharashtra,410206,+91 97692 39469,4.6,174,"hospital, doctor, health, point_of_interest, service, establishment",18.9876366,73.11407360000001,localisy02246,ChIJmQlJx_np5zsRW6tnPgrn0VY,photos\localisy01139_1.jpg,,,,,Nursing Homes,
HDFC Bank Home Loan Branch - Navi Mumbai (Old Panvel),"Munoth Empress, No 101 &102, Railway Station, opposite Panvel Bus Stand, Old Panvel, Panvel, Maharashtra 410206, India",opposite Panvel Bus Stand,Panvel,Panvel,Maharashtra,410206,+91 1800 210 0018,4.5,431,"finance, point_of_interest, establishment",18.989838,73.1153468,localisy02248,ChIJn1ybIQ7p5zsReBJomYG0zDk,photos\localisy01141_1.jpg,,,,,Nursing Homes,
Hande Hospital,"1st, Vasant Kunj Building, Ambedkar Rd, Old Panvel, Panvel, Maharashtra 410206, India",Ambedkar Rd,Panvel,Panvel,Maharashtra,410206,+91 84228 20255,4.3,65,"doctor, hospital, health, point_of_interest, service, establishment",18.9891763,73.1139735,localisy02252,ChIJPYlaAWvo5zsRgK9Ud31GgxY,photos\localisy01143_1.jpg,,,,,Nursing Homes,
Ghodke Hospital,"Sanjay Clinic, Line Ali Road, Panvel, Navi Mumbai - 410206, Line Ali, Old Panvel, Panvel, Maharashtra 410206, India",Line Ali,Panvel,Panvel,Maharashtra,410206,,3,4,"health, point_of_interest, establishment",18.9903969,73.1133364,localisy02253,ChIJWcE_nRXo5zsR49YdC-KKxEs,photos\localisy01144_1.jpg,,,,,Nursing Homes,
Shantivan Aashram,"Municipal Complex, Appasaheb Panhale Rd, Old Panvel, Panvel, Maharashtra 410206, India",Appasaheb Panhale Rd,Panvel,Panvel,Maharashtra,410206,,4,44,"tailor, point_of_interest, service, establishment",18.9865842,73.1109348,localisy02256,ChIJZfNoqRTo5zsROYGZlIjCKbE,photos\localisy01145_1.jpg,,,,,Nursing Homes,
Shree Ganesh Nursing Home,"3422+844, Navde, Taloja, Panvel, Maharashtra 410208, India",Navde,Taloja,Panvel,Maharashtra,410208,,4.4,9,"hospital, health, point_of_interest, service, establishment",19.0507731,73.1003214,localisy02502,ChIJy80ZcPDp5zsRx1SbJc5rMNs,,,,,,Nursing Homes,
Param Shantidham Vridhaashram,"34C8+P64, MIDC Rd, Near Technova Company, Taloja, Panvel, Maharashtra 410208, India",Near Technova Company,Taloja,Panvel,Maharashtra,410208,,4.7,36,"health, point_of_interest, service, establishment",19.0717634,73.1155928,localisy02503,ChIJaRTIPyPq5zsR-xf59xN_OkQ,photos\localisy01124_1.jpg,,,,,Nursing Homes,
Parijatha Care Centre,"Plot no. 9, A, Near Narmada Niketa, Sector 8, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 8,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93235 92398,4.7,45,"health, point_of_interest, service, establishment",19.0310466,73.0406154,localisy02516,ChIJRwAAbDXC5zsRPeqRlN4ihOg,photos\localisy11338_1.jpg,,,,,Nursing Homes,
Vital Well Patient Home Care,"Shop No-30, Shiv Chamber, Plot No-21, near Axis Bank, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 77385 62787,5,12,"supplier, health, point_of_interest, manufacturer, service, establishment",19.0181318,73.04202660000001,localisy02517,ChIJfS2bUtHD5zsR8DAv0JvcdmA,photos\localisy00509_1.jpg,,,,,Nursing Homes,
Narmada Niketan,"Plot No 2, Sector 8, Belapur - Cbd, Navi Mumbai - 400614, Sector 8A, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 8A,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 2757 1555,4.2,110,"point_of_interest, association_or_organization, service, establishment",19.0306302,73.0405684,localisy02518,ChIJq6qqZjXC5zsRcm8TGhlECZA,photos\localisy12331_1.jpg,,,,,Nursing Homes,
Swagatam Vrudhashram Samajik Sanstha,"F-Type Owners Association, F-5/6, Market, Sector 4, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 4,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 95945 90097,4.7,31,"health, point_of_interest, service, establishment",19.0256865,73.0433595,localisy02520,ChIJ8drvOfXD5zsRDt-yw-NOEnA,photos\localisy11337_1.jpg,,,,,Nursing Homes,
Lakhan Patil Home Pendhar,"Pendhar, Taloja, Panvel, Maharashtra 410208, India",Pendhar,Taloja,Panvel,Maharashtra,410208,,5,1,"health, point_of_interest, service, establishment",19.0639095,73.106713,localisy02521,ChIJBxpoZwDr5zsRMNlxFSjGRys,photos\localisy01317_1.jpg,,,,,Nursing Homes,
Rajgobind Nursing Home,"Murbipada Metro Station, Plot no.98, near Central Park Road, opp. Ramseth Thakur School, Sector 20, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Panvel,Maharashtra,410210,+91 82916 65555,4.7,190,"pharmacy, hospital, health, store, point_of_interest, service, establishment",19.052689,73.06845919999999,localisy02522,ChIJF58U9IrD5zsR2cq9fntE2e4,photos\localisy01302_1.jpg,,,,,Nursing Homes,
Silent Hills by Zealver,"31, Sector 30, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 30,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 91523 12386,5,12,"child_care_agency, health, point_of_interest, service, establishment",19.0240739,73.0314803,localisy02523,ChIJmfA4UQDD5zsRL9qBCFN9kJo,photos\localisy01318_1.jpg,,,,,Nursing Homes,
Mauli Sparsh Old age Nursing Home I Stroke I Dementia I Paralysis I Bedridden I Rehabilitation I Palliative Care,"Manak Hospital, under, Rajiv Gandhi Bridge, opp. manak Hospital, Sector 8, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 8,Nerul,Navi Mumbai,Maharashtra,400706,+91 89993 06627,4.9,30,"hospital, doctor, medical_clinic, health, point_of_interest, service, establishment",19.0431265,73.0178136,localisy02524,ChIJp7cwPvbD5zsRJ1TJuWOVPYw,photos\localisy04861_1.jpg,,,,,Nursing Homes,
Second Inning Senior Care Home,"Nandanvan Housing Society, Plot No-109, Lane Number 5, Nerul East, Sector 17, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 17,Nerul,Navi Mumbai,Maharashtra,400706,+91 70452 17737,5,41,"health, point_of_interest, service, establishment",19.0343294,73.0232448,localisy02525,ChIJ22RYNErD5zsRWAlUcNqDNUg,photos\localisy01138_1.jpg,,,,,Nursing Homes,
Vectra Health Care Pvt Ltd,"Office 10, C-WING, Arihant Anaika, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",Ghotkamp Koyana Vele,Taloja,Panvel,Maharashtra,410208,,5,5,"health, point_of_interest, service, establishment",19.0818212,73.11188229999999,localisy02527,ChIJE251S-zr5zsRgh1c0DIMVyM,photos\localisy01322_1.jpg,,,,,Nursing Homes,
Apollo HomeCare Mumbai,"Office no B 508, Shelton Sapphire, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.2,14,"physiotherapist, doctor, supplier, health, point_of_interest, manufacturer, service, establishment",19.0086761,73.03052579999999,localisy02528,ChIJQ1Y9082_5zsRNFNMqBcHD_U,photos\localisy04797_1.jpg,,,,,Nursing Homes,
Rainbow Nursing Home,"Office No. 101, Ramkrishna CHS Ltd, Plot no. 46, W, 49, Seawoods West, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 40,Nerul,Navi Mumbai,Maharashtra,400706,+91 91360 53699,4.7,20,"hospital, doctor, medical_clinic, health, point_of_interest, service, establishment",19.0208167,73.0171956,localisy02532,ChIJJWEm7OfD5zsRfmzfsZFZpHU,photos\localisy14156_1.jpg,,,,,Nursing Homes,
Swami Krupa Nursing Home,"Swami Krupa Hospital, Plot No 159, Kamothe Gaon Rd, near Krishna Hotel, Sector 14, Kamothe, Panvel, Maharashtra 410209, India",Sector 14,Kamothe,Panvel,Maharashtra,410209,+91 89763 47889,4.6,77,"hospital, medical_clinic, health, point_of_interest, service, establishment",19.0188322,73.09011149999999,localisy02534,ChIJGwho1tXp5zsRhEMYt6IgtHM,photos\localisy01292_1.jpg,,,,,Nursing Homes,
SIES Seniors Home,"Sri Chandrasekarendra Saraswati Vidyapuram, Plot I-C, Dr D Y Patil Vidyanagar, Sector 5, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 5,Nerul,Navi Mumbai,Maharashtra,400706,,4.1,16,"point_of_interest, service, establishment",19.0423729,73.0229834,localisy02537,ChIJwejZWNvD5zsRfiW3SM3yRcw,photos\localisy01330_1.jpg,,,,,Nursing Homes,
DHICU Taloja,"DHICU, Plot no. 37A, Sector 10, Taloja Phase 1, Taloja Panchanand, Taluka -Panvel, Dist, Petali, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,5,1,"health, point_of_interest, service, establishment",19.0782564,73.0901511,localisy02538,ChIJGzEdf6Tr5zsRU77dRN-g3rA,,,,,,Nursing Homes,
SWARA HOME NURSING & CARE TAKER SERVICE,"opposite Pooja medical, Belapur Village, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 20,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 96532 52592,1,2,"health, point_of_interest, service, establishment",19.0125944,73.0304405,localisy02540,ChIJHwKOq6LD5zsRzdwmZ6FL9Is,,,,,,Nursing Homes,
Uma Paradise,"uma paradise, sector-9,plot no.14 panchanand nagar, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,4.1,20,"point_of_interest, association_or_organization, service, establishment",19.0779557,73.09328789999999,localisy02542,ChIJwzUOIyHr5zsRSCLOyXgMF2s,photos\localisy01333_1.jpg,,,,,Nursing Homes,
MANUSMRUTI Senior Citizen Home,"Plot # 163 A, Sector 30, Owe gaon, 3389+4QF, Owe Village, Sector 30, Kharghar, Panvel, Maharashtra 410210, India",Sector 30,Kharghar,Panvel,Maharashtra,410210,+91 91677 44236,4.5,207,"lodging, point_of_interest, service, establishment",19.0652484,73.06947559999999,localisy02543,ChIJBWm4k0DB5zsRIhFP-o2hSS0,photos\localisy01133_1.jpg,,,,,Nursing Homes,
Ms verma home care nursing solutions,"Sector 10, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 10,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"health, point_of_interest, service, establishment",19.0221652,73.0390426,localisy02544,ChIJCZdX-ZzD5zsRoWQwM8n-fLo,,,,,,Nursing Homes,
Kaizen child development Center,"Office 111, Gauri Commercial Premises, near MTNL office, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 88504 07161,4.8,32,"hospital, medical_clinic, health, point_of_interest, service, establishment",19.0171931,73.0426689,localisy02545,ChIJPwrdKJzD5zsRUY7QJhO6yic,,,,,,Nursing Homes,
NewAge Old The Age Home,"1st Floor, Asawari, L30, Sector 27, Pendhar, Taloja Phase 2, Kharghar, Panvel, Maharashtra 410210, India",Taloja Phase 2,Kharghar,Panvel,Maharashtra,410210,+91 98673 04013,,,"health, point_of_interest, service, establishment",19.0583131,73.0823077,localisy02546,ChIJ5es8IErr5zsR6omZMbNwQGY,,,,,,Nursing Homes,
Sailor's Home Hostel,"Plot # 72, Agroli Village Rd, near Shankar Temple, Agroli, Sector 29, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 29,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93204 16068,3.9,471,"private_guest_room, lodging, point_of_interest, service, establishment",19.020847,73.0355781,localisy02547,ChIJP7MmFrLD5zsRkSAMsOp5mS8,photos\localisy01340_1.jpg,,,,,Nursing Homes,
Farhan Bungalow,"33CQ+37R, Mannan colony, Taloje Panchanand, Sector 40, Taloja, Panvel, Maharashtra 410208, India",Sector 40,Taloja,Panvel,Maharashtra,410208,,,,"health, point_of_interest, service, establishment",19.070241,73.08813239999999,localisy02548,ChIJceIbS2fr5zsRgFfu2dcf5ls,photos\localisy01340_1.jpg,,,,,Nursing Homes,
"Nursing Bureau in Mumbai, Nursing Bureau Agency","B108 Building, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4,4,"association_or_organization, health, point_of_interest, service, establishment",19.0100644,73.0315552,localisy02549,ChIJq2UTU6jD5zsRh27UjoHKR2k,photos\localisy04826_1.jpg,,,,,Nursing Homes,
"Silver Spring, Taloja","Plot No. 6, opp. Dena Bank, Taloja, Panvel, Maharashtra 410208, India",opp. Dena Bank,Taloja,Panvel,Maharashtra,410208,,4.1,420,"warehouse_store, store, point_of_interest, establishment",19.0602501,73.1162824,localisy02550,ChIJvRG-Iorp5zsRDV_qr34Yy5M,photos\localisy01341_1.jpg,,,,,Nursing Homes,
HOME TUITION & DAY CARE,"C:5/17, 2nd Floor, Flat No.4, opp. Tulsi Nivas, Sector 4, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 4,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 97693 12877,4.7,3,"point_of_interest, establishment",19.025482,73.0437961,localisy02551,ChIJU7A89vbD5zsRB654AOuX4RY,photos\localisy01342_1.jpg,,,,,Nursing Homes,
Sai Dwarka Nursing Home,"Shop No. 37, 38, Sky Ave Rd, Sector 34, Kamothe, Panvel, Maharashtra 410209, India",Sector 34,Kamothe,Panvel,Maharashtra,410209,+91 98336 26796,5,6,"health, point_of_interest, establishment",19.0193107,73.0871559,localisy02552,ChIJa7JhpXjC5zsR1eu6zb_BPEQ,,,,,,Nursing Homes,
Adharwad Old Age Home | Seawoods,"Bungalow No. 04, Sea-coast 1, kille, Sector 32, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 32,Seawoods,Navi Mumbai,Maharashtra,400706,+91 98678 02089,,,"health, point_of_interest, service, establishment",19.0054323,73.0299102,localisy02553,ChIJcRQtHVrD5zsRcEXCXYXSEDI,photos\localisy04865_1.jpg,,,,,Nursing Homes,
M Care Pathology laboratory,"shop no 4, Krishna Sagar, chs, near Arise Global School, Sector 26, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 72190 48634,4.8,30,"health, point_of_interest, establishment",19.0732669,73.1022169,localisy02554,ChIJkbaYcBnr5zsRjO67xa2JRMs,photos\localisy01344_1.jpg,,,,,Nursing Homes,
Ornate Hospitals & ICU,"Ground floor, shop no 1, Gauripriya CHS, behind Reliance smart point (fresh, Kesar Symphony, Sector-19, Kharghar, Panvel, Maharashtra 410210, India",Sector-19,Kharghar,Panvel,Maharashtra,410210,+91 79778 31855,4.2,262,"doctor, medical_clinic, health, point_of_interest, establishment",19.0473052,73.0760281,localisy02555,ChIJ7faiBO7B5zsRbvbBH_TrNgg,photos\localisy01346_1.jpg,,,,,Nursing Homes,
ABMS CLINIC & NURSING HOME,"Plot B, 58, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Panvel,Maharashtra,410210,+91 76668 67555,5,1,"medical_center, hospital, health, point_of_interest, service, establishment",19.0448047,73.0664184,localisy02557,ChIJxyb-82bD5zsR85a9E8rPOyw,,,,,,Nursing Homes,
Suresh jagasari,"347C+692, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,,,"health, point_of_interest, service, establishment",19.0630113,73.120891,localisy02559,ChIJycoqHQDr5zsRWSFNx-kAC-8,,,,,,Nursing Homes,
SUNRISE HOSTEL,"Foundation Tower , 2nd Floor, Sector 11 Next to MTNL Building, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.3,126,"book_store, store, point_of_interest, establishment",19.0175079,73.0422908,localisy02561,ChIJWdpz9X3D5zsRojLNFOo763A,photos\localisy01351_1.jpg,,,,,Nursing Homes,
UPHC (Navade Upkendra) | PCMC,"332W+9QV, Navde, Taloja, Panvel, Maharashtra 410208, India",Navde,Taloja,Panvel,Maharashtra,410208,,5,1,"medical_clinic, health, point_of_interest, establishment",19.0509973,73.096932,localisy02562,ChIJu3jwYFzp5zsRxOB-NyYn2JY,,,,,,Nursing Homes,
