Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
SHREE BALAJI TYRES,"Bima Complex, Steel Market, 24G4+PRQ, Sector AWC, Kalamboli, Panvel, Maharashtra 410218, India",Sector AWC,Kalamboli,Panvel,Maharashtra,410218,+91 98703 81369,,,"tire_shop, auto_parts_store, car_repair, store, point_of_interest, service, establishment",19.0268334,73.10709419999999,localisy19796,ChIJSUMQI8bp5zsRZGHhVG90kuc,photos\localisy25261_1.jpg,,,,,Tyre Shops,
Gurukrupa Electrical Work,"Sector 5, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 5,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 92222 22616,5,16,"electrician, service, point_of_interest, establishment",19.0244245,73.0452878,localisy10989,ChIJkXc0HlvD5zsR8GVLBh-KeKI,photos\localisy07934_1.jpg,,,,,Utility Services,
Leena Powertech Engineers Pvt. Ltd.,"Shop No. 13 &14, Ground Floor, Sai Chambers, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 6138 9100,3.4,25,"service, point_of_interest, establishment",19.0165236,73.03975,localisy10992,ChIJAQAA8E3C5zsROEI9fhoYEwA,photos\localisy07939_1.jpg,,,,,Utility Services,
Altair Gas Engineering Company,"Concorde, 6th Floor, Office-605, Plot: 66A, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 2756 4064,4.5,27,"manufacturer, consultant, service, point_of_interest, establishment",19.014721,73.039918,localisy10993,ChIJn6-OyWvD5zsRoPAOPPeDovE,photos\localisy07941_1.jpg,,,,,Utility Services,
NMMC Seawage Pump House,"23C2+MJX, Sector 12, CBD Belapur, Panvel, Maharashtra 400614, India",Sector 12,CBD Belapur,Navi Mumbai,Maharashtra,400614,,3,2,"manufacturer, service, point_of_interest, establishment",19.0217487,73.0515961,localisy10999,ChIJ6-8n-iXD5zsRBipXVe1nspg,photos\localisy07947_1.jpg,,,,,Utility Services,
HEMutilities,"106, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,,3.8,4,"corporate_office, point_of_interest, establishment",19.0120507,73.0372806,localisy11002,ChIJsxC-pqvD5zsR3QWG7Idr4LE,,,,,,Utility Services,
MAGNUM MANAGEMENT AND SERVICES LIMITED,"406,Concorde Co-Op Society , PLOT NO. 66A, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 81081 70812,4.7,43,"consultant, finance, service, point_of_interest, establishment",19.0143191,73.0378992,localisy11005,ChIJH95tl6nD5zsRYo-pIXIFdxg,photos\localisy07952_1.jpg,,,,,Utility Services,
House work,"Agroli, gaw, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",gaw,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"electrician, service, point_of_interest, establishment",19.0199683,73.0364692,localisy11007,ChIJEYq1QA7D5zsROgOGwXt3Uug,photos\localisy07954_1.jpg,,,,,Utility Services,
ELMATICS ENGINEERS PVT LTD,"Raheja Arcade, 417, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 2756 2484,4.9,9,"electrician, service, point_of_interest, establishment",19.0163432,73.0375229,localisy11009,ChIJBZ8jnRHD5zsRftr8GoMc7cE,photos\localisy07956_1.jpg,,,,,Utility Services,
Wular Hydrotech,"Mahavir Icon, B-904, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 14,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"service, point_of_interest, establishment",19.0101379,73.0372363,localisy11010,ChIJ_-9zHYPD5zsRbBZ0fy_DNfA,,,,,,Utility Services,
M L LABADE ENGINEER AND CONTRACTOR,"219, NBC Complex, Plot 43, Belapur East, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 2757 3793,4.6,5,"electrician, service, point_of_interest, establishment",19.0165236,73.0394452,localisy11014,ChIJo_lV3FLC5zsRdk0nPFKsk1I,,,,,,Utility Services,
ARAI Associates,"Office No 68, Maruti Paradise, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 96544 00604,5,3,"electrician, service, point_of_interest, establishment",19.008422,73.0384701,localisy11015,ChIJe9X5ZxrD5zsR7lCXCDd5zc8,,,,,,Utility Services,
"MTNL, Telephone Exchange, CBD Belapur","229R+8G4, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,,3.6,373,"point_of_interest, establishment",19.0182572,73.0413214,localisy11016,ChIJS_zixVLC5zsRI45EuV-8HLs,photos\localisy07964_1.jpg,,,,,Utility Services,
Textile Recovery Facility - Managing Post-Consumer Textile Waste,"TRF Centre, Lane No .4, near Sunil Gawaskar maidan W, Sector 9N, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 9N,CBD Belapur,Navi Mumbai,Maharashtra,400614,,5,6,"service, point_of_interest, establishment",19.0293904,73.0399454,localisy11017,ChIJ69tqqADD5zsRWeRSktpYN28,photos\localisy07965_1.jpg,,,,,Utility Services,
Blackhull Maritime Services Pvt.Ltd.,"12th floor, CBD 61 FOUR, PLOT NO 12, Palm Beach Rd, next to D MART, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 22 3540 6003,4.3,299,"shipping_service, service, point_of_interest, establishment",19.0106371,73.0317073,localisy11018,ChIJJwAADFup5zsRmoiCE9vodM0,photos\localisy07966_1.jpg,,,,,Utility Services,
Water Treatment Plant,"22FX+H23, Guru Govind Singh Marg, Sector 8B, CBD Belapur, Panvel, Maharashtra 400614, India",Sector 8B,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.5,2,"service, point_of_interest, establishment",19.0238836,73.0475378,localisy11019,ChIJ____i07C5zsRAVaCgWinY6w,,,,,,Utility Services,
Arslan Enginery Pvt.Ltd.,"HH Shree Mataji Nirmala Devi Marg, Sector 8, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 8,CBD Belapur,Navi Mumbai,Maharashtra,400614,,3.1,19,"manufacturer, consultant, service, point_of_interest, supplier, establishment",19.0304342,73.0427325,localisy11020,ChIJ76mX-UKT5zsRm3FsK2BoO2A,,,,,,Utility Services,
Lovkik Electricals Pvt Ltd,"Sector 3A, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 3A,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"electrician, service, point_of_interest, establishment",19.0290713,73.04608499999999,localisy11021,ChIJIcXbGwDD5zsRilirmj5hi1A,photos\localisy07970_1.jpg,,,,,Utility Services,
Parsik Hill Water Tank,"26, Sector 24 Parsik Hill Rd, Sector 26, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 26,CBD Belapur,Navi Mumbai,Maharashtra,400614,,5,2,"service, point_of_interest, establishment",19.0258271,73.0334712,localisy11022,ChIJR83kubbD5zsR3s_UCgcH3K4,photos\localisy07972_1.jpg,,,,,Utility Services,
Md rahim,"Artist Village, Sector 8B, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 8B,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"electrician, service, point_of_interest, establishment",19.0313052,73.0432562,localisy11023,ChIJ65qOLbjD5zsR7D4gIXad3lU,photos\localisy07973_1.jpg,,,,,Utility Services,
LIBRA LUBES,"F-2-8, Sector 3, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 3,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 98192 75683,5,1,"service, point_of_interest, establishment",19.0268348,73.04194020000001,localisy11024,ChIJxcRcsknD5zsRZV05wOOxGSQ,photos\localisy07974_1.jpg,,,,,Utility Services,
Nasim khan Electrician,"Sector 23, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 23,Seawoods,Navi Mumbai,Maharashtra,400706,+91 97024 18834,5,2,"electrician, service, point_of_interest, establishment",19.0211217,73.0287331,localisy11025,ChIJtaNE4GrD5zsRraqXWHBYGSQ,photos\localisy07975_1.jpg,,,,,Utility Services,
Novara Infrastructure,"office no 509, Skylark, Shahbaz Village, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"service, point_of_interest, establishment",19.0152842,73.03804629999999,localisy11026,ChIJbzlFw1HD5zsRaL9FIjJjuYQ,photos\localisy07976_1.jpg,,,,,Utility Services,
MSEDCL Division Office,"MSEDCL NERUL DIVISION, 1, Juhi Avenue, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 50,Seawoods,Navi Mumbai,Maharashtra,400706,+91 22 2770 3693,2.7,53,"point_of_interest, establishment",19.0080053,73.017258,localisy11027,ChIJbRRhIaDD5zsRutV6mQBbVLc,photos\localisy07977_1.jpg,,,,,Utility Services,
A1 UTILITY SERVICES,"Plot No. 133, Road No 1, Kalamboli Steel Market Yard, Kalamboli, Panvel, Maharashtra 410218, India",Kalamboli Steel Market Yard,Kalamboli,Panvel,Maharashtra,410218,,3.7,3,"point_of_interest, establishment",19.027931,73.1083606,localisy11030,ChIJ_87KGafp5zsRM778walFSlQ,photos\localisy08321_1.jpg,,,,,Utility Services,
Velonix Lubetech Private Limited,"Arenja Towers, B402, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 83698 97403,,,"service, point_of_interest, establishment",19.0144567,73.041404,localisy11031,ChIJjbtNrMDD5zsRxiJaSWGYRds,,,,,,Utility Services,
OS OVERSEAS,"Office No. 69, 1st floor, Prabhat Center, Sector 1A, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 1A,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 81045 66357,,,"building_materials_store, consultant, supplier, store, manufacturer, service, point_of_interest, establishment",19.0248452,73.0410351,localisy11033,ChIJi5cd2hPD5zsRsXFp13JeRu0,,,,,,Utility Services,
Vi - Vodafone Idea mini Store,"Shop N9 9A, Brahma Complex, opposite D Mart, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 88799 20606,4.6,124,"telecommunications_service_provider, service, point_of_interest, establishment",19.0104385,73.03248599999999,localisy11035,ChIJicjJgPPD5zsRAJ4F16Eu3NU,photos\localisy07985_1.jpg,,,,,Utility Services,
Acute Instruments Private Limited,"31,33 and 35, Ground Floor, Sai Chambers, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 80 4604 9357,5,6,"manufacturer, service, point_of_interest, establishment",19.016261,73.039686,localisy11036,ChIJr2I2T1PC5zsRi9U55AeytYk,,,,,,Utility Services,
Ravi Kiran Urja Solutions,"F108, 22, Income Tax Colony, Sector 21, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 21,CBD Belapur,Navi Mumbai,Maharashtra,400614,,,,"service, point_of_interest, establishment",19.0193257,73.0301295,localisy11037,ChIJ_xZKUUrD5zsROqyOvx7jdaM,,,,,,Utility Services,
Maharashtra State Electricity Board,"23Q7+8V7, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Panvel,Maharashtra,410210,+91 22 2774 3780,1.8,158,"point_of_interest, establishment",19.0382758,73.06465969999999,localisy11038,ChIJD9Su8xXC5zsRQPww8-X1lVE,photos\localisy07988_1.jpg,,,,,Utility Services,
CIDCO Water Supply Section,"X4WF+JGM, Ganesh market, Sector 12, New Panvel East, Panvel, Maharashtra 410206, India",Sector 12,Panvel,Panvel,Maharashtra,410206,,1.4,53,"government_office, manufacturer, point_of_interest, service, establishment",18.996589,73.1238005,localisy11355,ChIJLftW0Fzo5zsRcbbUm8C3cJg,photos\localisy08324_1.jpg,,,,,Utility Services,
Global Water Solution,"Shop No. 41, National Paradise, Plot No. 290/1, Takka Rd, Takka Colony, Panvel, Maharashtra 410206, India",Takka Rd,Panvel,Panvel,Maharashtra,410206,+91 93243 60991,4.9,121,"consultant, manufacturer, point_of_interest, supplier, general_contractor, service, establishment",18.9798915,73.1169254,localisy11357,ChIJcbqg6Gzo5zsRL2W7o9Zu7RI,photos\localisy08329_1.jpg,,,,,Utility Services,
VAIBHAV ELECTRICAL SERVICES,"A -32/05, Sector 13, New Panvel East, Panvel, Maharashtra 410206, India",Sector 13,Panvel,Panvel,Maharashtra,410206,+91 92217 61274,4.9,82,"electrician, point_of_interest, service, establishment",18.9947683,73.1258576,localisy11359,ChIJ0eT2dF3o5zsRtQ8AlnNkZT8,photos\localisy08332_1.jpg,,,,,Utility Services,
Akshay Enterprises,"S, Plot No. 49, Rd Number 3, behind CIDCO Office, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",Sector-1,Panvel,Panvel,Maharashtra,410206,+91 98927 76989,4,4,"manufacturer, point_of_interest, supplier, store, service, establishment",18.9972908,73.11709689999999,localisy11360,ChIJ_f___0To5zsRB0XDPKnODDQ,photos\localisy08333_1.jpg,,,,,Utility Services,
"Sewage Treatment Plant, Panvel","X4Q2+X3R, Sai Nagar Rd, Sai Nagar, Panvel, Maharashtra 410206, India",Sai Nagar Rd,Panvel,Panvel,Maharashtra,410206,,4.8,4,"manufacturer, point_of_interest, service, establishment",18.9899787,73.100146,localisy11361,ChIJEUzR8xfo5zsR9TqxMwAWlzk,photos\localisy08334_1.jpg,,,,,Utility Services,
MSEB Office,"Shree Siddhivinayak Mahima, Shop No-09, Cidco Shopping Complex, Panvel Matheran Rd, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",Sector-1,Panvel,Panvel,Maharashtra,410206,+91 88799 70266,1.4,188,"point_of_interest, establishment",18.9983934,73.1226148,localisy11366,ChIJ03X3UEPo5zsRypxa6baZJt0,photos\localisy08338_1.jpg,,,,,Utility Services,
Alisha Inverter & Electricals,"1, Durvankur, Mahatma Phule Rd, near Ashoka Gardens, Old Panvel, Panvel, Maharashtra 410206, India",near Ashoka Gardens,Panvel,Panvel,Maharashtra,410206,+91 98207 58666,4.1,10,"store, point_of_interest, service, establishment",18.991166,73.11075799999999,localisy11370,ChIJjwaoTxXo5zsR7r7VMOLeqME,photos\localisy08341_1.jpg,,,,,Utility Services,
Mahavir Electric And Power Tools,"Damayanti Apartment, MG Rd, Mominpada, Old Panvel, Panvel, Maharashtra 410206, India",Mominpada,Panvel,Panvel,Maharashtra,410206,+91 93211 01430,5,2,"building_materials_store, store, point_of_interest, service, establishment",18.9828768,73.1123587,localisy11374,ChIJ69XYNm3o5zsR3KxsYL7zp5Q,photos\localisy08344_1.jpg,,,,,Utility Services,
Ramdev Light House,"X4R7+5C9, Shivaji Rd, Line Ali, Old Panvel, Panvel, Maharashtra 410206, India",Line Ali,Panvel,Panvel,Maharashtra,410206,+91 98199 87566,4.2,61,"store, point_of_interest, service, establishment",18.990419,73.11361099999999,localisy11377,ChIJx1jb8Wro5zsR4OFaPf1zvmg,photos\localisy08345_1.jpg,,,,,Utility Services,
Sonali Electrical works workshops,"Momin pada, mahatma Gandhi road, Dargha, Road, near momin pada, Tapal Naka, Mominpada, Old Panvel, Panvel, Maharashtra 410206, India",Mominpada,Panvel,Panvel,Maharashtra,410206,+91 98672 31215,3.9,7,"store, point_of_interest, service, establishment",18.9830647,73.1124194,localisy11380,ChIJ8Zcgf3Lo5zsRAjmP7lLXPTo,photos\localisy08347_1.jpg,,,,,Utility Services,
Sewage and Waste Water Pumping station New Panvel,"2448+VMC, Sector 6, New Panvel East, Panvel, Maharashtra 410206, India",Sector 6,Panvel,Panvel,Maharashtra,410206,,,,"manufacturer, point_of_interest, service, establishment",19.0071868,73.1166295,localisy11388,ChIJOwomMgDp5zsROsQ9lYR3kCk,,,,,,Utility Services,
Unity water tank cleaner,"C/5, Raigad society, plot no. 07, Sector - 13, Khanda Colony, Panvel, Maharashtra 410206, India",Sector - 13,Panvel,Panvel,Maharashtra,410206,,5,20,"point_of_interest, service, establishment",19.00513,73.1099578,localisy11393,ChIJkxSx4p7p5zsRnTMMdnLKdMU,photos\localisy08355_1.jpg,,,,,Utility Services,
Hritvi Enterprises,"Shop No. 2 Om Murari Building, near Dayanand Anglo Vedic School, Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",Sector-9,Panvel,Panvel,Maharashtra,410206,+91 77009 78467,4.5,18,"telecommunications_service_provider, store, point_of_interest, service, establishment",19.0030384,73.1230733,localisy11402,ChIJBWUCK6rp5zsRcK_wZaWcSjs,,,,,,Utility Services,
Prem Electrician,"Rum no 8, Karanjade, Panvel, Karanjade, Maharashtra 410206, India",Karanjade,Panvel,Panvel,Maharashtra,410206,+91 81695 01656,3.7,3,"electrician, point_of_interest, service, establishment",18.9743206,73.10949939999999,localisy11407,ChIJdyIyO_np5zsRUpRq73Hm_3g,photos\localisy08363_1.jpg,,,,,Utility Services,
GTAP Services Private Limited,"Shop # 008, Plot # 066, Vasant Vihar, MCCH Society Gandhi Hospital Road, Dist, Old Panvel, Panvel, Maharashtra 410206, India",Dist,Panvel,Panvel,Maharashtra,410206,+91 80021 27616,,,"point_of_interest, association_or_organization, service, establishment",18.9867988,73.11552379999999,localisy11413,ChIJS_gxSOnp5zsRRC-YgenbnDY,photos\localisy08366_1.jpg,,,,,Utility Services,
Bhagyashree Electricals,"Shop No.10, jewel of panvel, MG Rd, near Prashant corner, near Pancharatna Hotel, MCCH Society, Panvel, Maharashtra 410206, India",near Pancharatna Hotel,Panvel,Panvel,Maharashtra,410206,+91 93243 62268,3.6,9,"store, point_of_interest, service, establishment",18.9824128,73.1135394,localisy11416,ChIJv4eSEm3o5zsRgBPKj5btiFU,photos\localisy08367_1.jpg,,,,,Utility Services,
new Prem electric and hardware,"Shop No. 3, Plot No. 278, MG Rd, opposite Pancharatna Hotel, below S.B.I, Old Panvel, Panvel, Maharashtra 410206, India",below S.B.I,Panvel,Panvel,Maharashtra,410206,,5,1,"store, point_of_interest, service, establishment",18.9822288,73.11329719999999,localisy11418,ChIJ2UGKKwDp5zsR-paJJAm3F6c,photos\localisy08368_1.jpg,,,,,Utility Services,
shree Mahesh Flour mill,"Sneh Rohit Hou. Society, Shivaji Rd, opposite Bank Of India, near Swati Optical Gali, Old Panvel, Panvel, Maharashtra 410206, India",near Swati Optical Gali,Panvel,Panvel,Maharashtra,410206,+91 91677 53758,,,"electrician, point_of_interest, service, establishment",18.9882057,73.11131089999999,localisy11424,ChIJ8TWsexjp5zsRzjzqYS3EWhw,photos\localisy08371_1.jpg,,,,,Utility Services,
D T Electrical,"Shop No. 2, Sai Darshan Co Operative Housing Society, Old Thane Naka Rd, Manek Nagar, New Panvel East, Panvel, Maharashtra 410206, India",Manek Nagar,Panvel,Panvel,Maharashtra,410206,+91 98201 82724,,,"store, point_of_interest, service, establishment",18.9946326,73.1070898,localisy11426,ChIJCSZ69T7o5zsR1kXRZJKNRkQ,photos\localisy08372_1.jpg,,,,,Utility Services,
NKR INFRA,"2434+RQ8, Sector 17, Khanda Colony, Panvel, Maharashtra 410206, India",Sector 17,Panvel,Panvel,Maharashtra,410206,,5,1,"general_contractor, point_of_interest, service, establishment",19.0045363,73.1069655,localisy11428,ChIJ97iWeADp5zsRM1t4tYvkv94,photos\localisy08373_1.jpg,,,,,Utility Services,
Prem Light House,"X4M5+MV3, MG Rd, Tapal Naka, Mominpada, Old Panvel, Panvel, Maharashtra 410206, India",Mominpada,Panvel,Panvel,Maharashtra,410206,+91 98192 69980,5,2,"home_improvement_store, home_goods_store, store, point_of_interest, service, establishment",18.9841273,73.10968079999999,localisy11434,ChIJI3q3PxPo5zsRysHhZxQNpwQ,,,,,,Utility Services,
Taloja CETP,"3437+VR6, Taloja, Panvel, Maharashtra 410208, India",3437+VR6,Taloja,Panvel,Maharashtra,410208,+91 22 2740 2659,3.8,57,"manufacturer, service, point_of_interest, establishment",19.0546575,73.1145283,localisy11467,ChIJbVSOaIzp5zsRBhvoTZ5l8HA,photos\localisy08395_1.jpg,,,,,Utility Services,
Apex Electric Solutions,"1st Floor, 105 B Wing, Parvati Avenue, Plot No. 73, near Pendhar metro station, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,,,"service, point_of_interest, establishment",19.0706753,73.098648,localisy11472,ChIJ_Q4YgXLr5zsR3VhGef6WCFI,photos\localisy08399_1.jpg,,,,,Utility Services,
MSEDCL Taloja MIDC 1 & 2 ( महावितरण तळोजा 1 & 2),"347F+Q5F, MIDC Rd, Taloja, Panvel, Maharashtra 410208, India",MIDC Rd,Taloja,Panvel,Maharashtra,410208,,2.8,21,"corporate_office, point_of_interest, establishment",19.0644379,73.1229249,localisy11477,ChIJbzsD7xzr5zsRGPn0ReMBZYM,photos\localisy08401_1.jpg,,,,,Utility Services,
SK GOLD TALOJA MIDC (SHARUKH),"34HX+W3H, Devichapada, Taloja, Panvel, Maharashtra 410208, India",Devichapada,Taloja,Panvel,Maharashtra,410208,,5,2,"service, point_of_interest, establishment",19.0798223,73.1477243,localisy11481,ChIJLzvvFQDr5zsRWH_2xlcFWeo,photos\localisy08405_1.jpg,,,,,Utility Services,
shouhal enterprisses pvt ltd,"Near ABB Devichapara Road Mumbai, pin code, Tondare, Taloja, Panvel, Maharashtra 410208, India",Tondare,Taloja,Panvel,Maharashtra,410208,,,,"manufacturer, service, government_office, point_of_interest, establishment",19.0737598,73.1231585,localisy11482,ChIJc_ER8vTr5zsRe6qc5z4sjKY,photos\localisy08406_1.jpg,,,,,Utility Services,
RK electrical and domestic RO system,"Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,+91 95948 93667,5,2,"electrician, service, point_of_interest, establishment",19.0630113,73.120891,localisy11484,ChIJAzHa7UHr5zsRw7Fhr7mO4QY,,,,,,Utility Services,
Kharghar navi mumbai,"338P+J3V, Taloje Panchanand, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",Sector 13,Kharghar,Panvel,Maharashtra,410210,,5,1,"service, store, point_of_interest, establishment",19.0666048,73.0851847,localisy11487,ChIJw17AIgDB5zsR8YU9R4asHtw,,,,,,Utility Services,
Msecdl Taloja Phase 2 office Residential,"L/102, Midc Industry Area, Taloja, Panvel, Maharashtra 410208, India",Midc Industry Area,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0834601,73.1320454,localisy11489,ChIJTyMMTADr5zsRyQS_YKcM1Fo,,,,,,Utility Services,
G M Water Solutions,"B51&52, Platinum Spring, Plot No.6 G-20 to 24, MIDC, Taloja, Panvel, Maharashtra 410208, India",MIDC,Taloja,Panvel,Maharashtra,410208,+91 90821 76755,4.2,5,"point_of_interest, service, establishment",19.059127,73.1197196,localisy11490,ChIJWdB1dwnq5zsRhbY_OxLRguc,,,,,,Utility Services,
Powerica,"B-8, MIDC, Taloja, Panvel, Maharashtra 410208, India",MIDC,Taloja,Panvel,Maharashtra,410208,+91 98210 13074,4,3,"manufacturer, point_of_interest, service, establishment",19.0731907,73.11772,localisy11495,ChIJ43UFPh7q5zsR9ZMHQHL7XmM,,,,,,Utility Services,
Kalpataru Environment & Engineering Services,"3456+CV3, MIDC Rd, Taloja, Panvel, Maharashtra 410208, India",MIDC Rd,Taloja,Panvel,Maharashtra,410208,,5,1,"point_of_interest, service, establishment",19.058508,73.11216800000001,localisy11498,ChIJUxY02Irp5zsRdZXoUT9t_OM,,,,,,Utility Services,
MSETCL 100/22KV SUBSTATION TALOJA MIDC,"348C+8XX, Taloja, Panvel, Maharashtra 410208, India",348C+8XX,Taloja,Panvel,Maharashtra,410208,,3,2,"point_of_interest, establishment",19.0658534,73.1224921,localisy11501,ChIJDesiQADr5zsRFSNaANxLN-8,,,,,,Utility Services,
HIGH POWER -PUMP AND MOTOR,"Gala No:-k12, balaji compund, Tondare, Taloja, Panvel, Maharashtra 410208, India",Tondare,Taloja,Panvel,Maharashtra,410208,+91 98675 48505,5,68,"point_of_interest, service, establishment",19.0709734,73.1286089,localisy11502,ChIJ33neWrvr5zsRI7tA-OscRrg,photos\localisy08426_1.jpg,,,,,Utility Services,
MIDC WORK ELECTRICITY 🔥,"33HW+QF3, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,,,"association_or_organization, point_of_interest, establishment",19.0793841,73.09618300000001,localisy11503,ChIJC4z0TQDr5zsRTbWzxo6pHwg,,,,,,Utility Services,
ST.MARYS ELECTRICAL TRADING COMPANY,"Balaji Industrial Park, B-18/A, Tondare, Taloja, Panvel, Maharashtra 410208, India",Tondare,Taloja,Panvel,Maharashtra,410208,,,,"store, point_of_interest, service, establishment",19.0709046,73.1277008,localisy11505,ChIJpxsbGADr5zsR0G6prrdmxxQ,,,,,,Utility Services,
St.Mary's Electrical Industries - All types of Electrical Panel boards and Enclosure manufacturers,"Balaji Industrial Park, taluka, Midc Area, Taloja, Panvel, Navi Mumbai, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 88795 21387,5,8,"electrician, wholesaler, store, manufacturer, service, point_of_interest, establishment",19.0708984,73.1276129,localisy11506,ChIJi2UFQmnr5zsRKrtgJ1fnpik,photos\localisy08433_1.jpg,,,,,Utility Services,
Om Sai Ram Cable & Internet Services,"Shop No 4 Plot No 36, Navade Phase 2 Panvel, Office No. 603 Tejas Ganpat Apartment, Navde, Taloja, Navi, Navde, Taloja, Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 92222 45707,4.5,2,"service, point_of_interest, establishment",19.0511354,73.0966019,localisy11507,ChIJ______rp5zsRFgR9iSWyksA,photos\localisy08434_1.jpg,,,,,Utility Services,
Gavdevi Broadband Service,"near shree complex society 1st floor room number 1 hedutane kanpoli, Taloja, Hedutane, Maharashtra 410208, India",near shree complex society 1st floor room number 1 hedutane kanpoli,Taloja,Panvel,Maharashtra,410208,+91 86523 73603,4.1,11,"service, point_of_interest, establishment",19.061739,73.135594,localisy11511,ChIJ5YwDb3zp5zsR1Dec6cXLqkc,photos\localisy08440_1.jpg,,,,,Utility Services,
DATTA ELECTRICALS,"Plot no.9, Hansdhuan Grahusankul, Sector 15, Kalamboli, Panvel, Maharashtra 410218, India",Sector 15,Kalamboli,Panvel,Maharashtra,410218,+91 97022 47410,4.2,6,"electrician, service, point_of_interest, establishment",19.0372688,73.0973686,localisy11513,ChIJZy0C7ETp5zsRMscxxZp7T6M,,,,,,Utility Services,
Mahavitaran Office,"Taloja Jail Rd, Sector 35-I, Kutak Bandhan, Kharghar, Panvel, Maharashtra 410210, India",Kutak Bandhan,Kharghar,Panvel,Maharashtra,410210,,2.4,59,"corporate_office, point_of_interest, establishment",19.0740073,73.0732658,localisy11516,ChIJ0aNlL-_B5zsRGZ7ENZlJIto,photos\localisy08446_1.jpg,,,,,Utility Services,
