Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
Beauty Studio | Beauty Parlour | #1 Kharghar | Navi Mumbai,"Shop no 3, plot no 14 B, Shee Anmol chs Ltd, opposite YMT college, Sector 4, Kharghar, Panvel, Maharashtra 410210, India",Sector 4,Kharghar,Panvel,Maharashtra,410210,+91 97696 37731,4.9,156,"beauty_salon, nail_salon, point_of_interest, service, establishment",19.0322939,73.060723,localisy03367,ChIJ8VZrqnrD5zsRMPNrdipDM0Y,photos\localisy00602_1.jpg,,,,,Beauty Parlours,
Siddhi Ladies Parlour,"Shop No 8, Plot 66, Hilton Centre, Palm Beach Rd, near vijay sales, opp. Kinara hotel, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,,4.7,30,"beauty_salon, point_of_interest, service, establishment",19.013844,73.0381787,localisy03368,ChIJsZHG1SLD5zsRh_4fwqP7KsA,photos\localisy01904_1.jpg,,,,,Beauty Parlours,
Hema’s spa & Salon,"C/6-5, 03SECTOR -4, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",03SECTOR -4,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 87673 84242,4.4,25,"beauty_salon, nail_salon, point_of_interest, service, establishment",19.025648,73.04320799999999,localisy03369,ChIJYyZ7nRvC5zsRx-9yxTIbEsc,photos\localisy01906_1.jpg,,,,,Beauty Parlours,
B U NATURAL FAMILY SALON,"Shop No. 4, Rich Homes Building, Plot No. 407/408, Shahbaz Village, Sector 19, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 19,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 82658 97388,5,6,"beauty_salon, point_of_interest, service, establishment",19.0142886,73.03489650000002,localisy03370,ChIJ41r0Um_D5zsRPaars7l_viU,photos\localisy01907_1.jpg,,,,,Beauty Parlours,
Pink Blush Beauty Salon,"Shop no.8, Rama Smruti Building, behind Bikanerwale, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 14,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 88500 94410,5,4,"beauty_salon, point_of_interest, service, establishment",19.0133508,73.0384751,localisy03371,ChIJRydj0fXD5zsRJD3ZB4-f_mU,photos\localisy01908_1.jpg,,,,,Beauty Parlours,
Jay Maharashtra Mens Salon/Jay Maharashtra ladies beauty parlour,"Shantivan Co-Operative Housing Society, Sector 6, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 6,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 81084 18279,3.8,36,"hair_salon, hair_care, point_of_interest, service, establishment",19.0248926,73.0425498,localisy03372,ChIJ76WTkUzC5zsRiTA4k8tOIy4,photos\localisy01909_1.jpg,,,,,Beauty Parlours,
RC FAMILY SALON,"SHOP NO 3, MATRU CHAYA, Belapur Village, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 20,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 79778 77794,5,1,"tanning_studio, point_of_interest, service, establishment",19.0149839,73.03314859999999,localisy03373,ChIJRWWXicfD5zsR70SkoZzPWRE,photos\localisy01910_1.jpg,,,,,Beauty Parlours,
HM Beauty Care,"Shop no 1 navkar sadan, plot no 27, Belapur Village, Sector 19, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 19,CBD Belapur,Navi Mumbai,Maharashtra,400614,,5,10,"beauty_salon, point_of_interest, service, establishment",19.0149695,73.0345912,localisy03374,ChIJj9CV-WfD5zsRF3c5EP3PxBE,photos\localisy01911_1.jpg,,,,,Beauty Parlours,
Makme Salon,"shop no.5, Navdurga chs, Wing-A, plot no. 7/7A, Basveshewar Maharaj Marg, Nerul East, Sector 19A, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 19A,Nerul,Navi Mumbai,Maharashtra,400706,+91 80703 34500,4.8,1868,"beauty_salon, makeup_artist, nail_salon, cosmetics_store, hair_salon, hair_care, store, point_of_interest, service, establishment",19.0300597,73.0243821,localisy03378,ChIJi1b-nbjD5zsRORS4O38iVYc,photos\localisy01914_1.jpg,,,,,Beauty Parlours,
Sparx Men Parlour,"Shop No 1, near Gavdevi Mandir, Shebaaj Gaon, Sector 19, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 19,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93720 11325,5,2,"hair_salon, hair_care, point_of_interest, service, establishment",19.013628,73.0360391,localisy03379,ChIJsw1Wf1bD5zsRw5hrEHPdpV4,photos\localisy01915_1.jpg,,,,,Beauty Parlours,
Gauri makeup Studio and Academy 💕,"shop no.05, Police Line, Sector 1, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 1,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 98206 63630,4.8,45,"makeup_artist, point_of_interest, establishment",19.0276977,73.0377501,localisy03381,ChIJe7PkTqPD5zsRyaAYUEv6bCs,photos\localisy01916_1.jpg,,,,,Beauty Parlours,
Kueen skin and hair studio,"Arenja tower ,shop no .6,plot no.54, 55, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 91525 73315,5,4,"beauty_salon, service, point_of_interest, establishment",19.0148449,73.0416245,localisy03382,ChIJB3fPbBzD5zsRFQX_sDCDzeA,,,,,,Beauty Parlours,
Styl In Ladies Beauty salon & Spa (Parlour),"Shop No.9 & 10, Lakhani Galaxy Building, Sector 15 Near Reliance Fresh, WING-A, LAKHANI GALAXY, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 15,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 75064 88402,3.6,19,"beauty_salon, service, point_of_interest, establishment",19.0106568,73.0364214,localisy03384,ChIJV5bg4t3D5zsRo7KxNS1wkqE,photos\localisy01918_1.jpg,,,,,Beauty Parlours,
Keratin Redefining Salon,"1st floor 103, Sai Siddhi Apartments, above sofa gallery, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 14,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 75066 69684,4.3,29,"beauty_salon, service, point_of_interest, establishment",19.0135665,73.0385599,localisy03386,ChIJtUNZ5LXD5zsRr0jjQVWJTQg,photos\localisy01919_1.jpg,,,,,Beauty Parlours,
Simran Beauty parlour,"Shop 7, Ugam Complex, Plot no 51, Nerul East, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 40,Seawoods,Navi Mumbai,Maharashtra,400706,+91 75063 61307,4.8,196,"beauty_salon, service, point_of_interest, establishment",19.0210737,73.0185225,localisy03388,ChIJPzl_zmfD5zsR_9Jub9wl8QY,photos\localisy01920_1.jpg,,,,,Beauty Parlours,
Classic Salon,"Shop no.28 building no. F 7, F-type Market, Sector 5, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 5,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 88509 94523,4.9,49,"hair_salon, hair_care, service, point_of_interest, establishment",19.0242606,73.0447599,localisy03391,ChIJIfnClp_D5zsRqtvImQ9gPmk,photos\localisy01922_1.jpg,,,,,Beauty Parlours,
Krupa Beauty Parlour,"Shop No 38, Police Line, Sector 1, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 1,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 70219 27991,4.3,6,"barber_shop, hair_care, health, service, point_of_interest, establishment",19.0278921,73.03774229999999,localisy03393,ChIJ1zDMxKnD5zsRVzWVr9XqXeE,photos\localisy01923_1.jpg,,,,,Beauty Parlours,
INFINITY BEAUTY STUDIO,"Shop No 1 Plot, 200 Police, Station Road, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 21,Nerul,Navi Mumbai,Maharashtra,400706,+91 98927 26440,4.9,141,"beauty_salon, service, point_of_interest, establishment",19.0283456,73.0197598,localisy03396,ChIJVx7N7mzD5zsRuX_prrDXC6E,photos\localisy01924_1.jpg,,,,,Beauty Parlours,
Wow By Makeup Artist Reena,"119, First Floor, Hilton Centre, above Vijay Sales, Sector 11, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 11,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 99207 78802,4.8,161,"makeup_artist, point_of_interest, establishment",19.0140521,73.0382008,localisy03397,ChIJwxo4cKvD5zsRQ1xAHTJKF8Y,photos\localisy01925_1.jpg,,,,,Beauty Parlours,
Famous Salon,"Shop No. 4, Sector 14, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 14,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 81086 06613,4.9,25,"hair_salon, hair_care, service, point_of_interest, establishment",19.0134369,73.03955760000001,localisy03398,ChIJtfK2XqvD5zsRAAAAMLcuUDM,photos\localisy01926_1.jpg,,,,,Beauty Parlours,
Ladies Beauty Parlour,"Good Shepherd School, Sector 10, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 10,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93212 81528,,,"skin_care_clinic, medical_clinic, health, point_of_interest, establishment",19.0221652,73.0390426,localisy03399,ChIJ4zKlJx3D5zsRV5itsRE3UWo,,,,,,Beauty Parlours,
Floral Plus Beauty Salon and Academy,"Shop No 19, Landmark, Millennium Pk Rd, behind RBL Bank, Nerul East, Sector 25, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 25,Seawoods,Navi Mumbai,Maharashtra,400706,+91 99677 31577,5,43,"beauty_salon, service, point_of_interest, establishment",19.0239213,73.0212049,localisy03400,ChIJhTa1OaLD5zsRD-rIshmvNiI,photos\localisy01928_1.jpg,,,,,Beauty Parlours,
Netra's Beauty Salon,"Mukadam Building, Bacchumiya Dhuru Marg, Shahbaz Village, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400614, India",Sector 20,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 93267 90773,5,1,"beauty_salon, service, point_of_interest, establishment",19.0136495,73.0340418,localisy03401,ChIJaz0sra7D5zsRIBHaK3c_LWY,,,,,,Beauty Parlours,
Jiya Beauty Parlour,"38, Belapur Cbd Navi Mumbai, Shahbaz Village, Sector 19, CBD Belapur, Mumbai, Navi Mumbai, Maharashtra 400614, India",CBD Belapur,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 96196 63016,5,1,"beauty_salon, service, point_of_interest, establishment",19.0150801,73.0366102,localisy03403,ChIJybb_aKzD5zsRnR9N_ErqbAw,photos\localisy01932_1.jpg,,,,,Beauty Parlours,
Souls beauty salon,"303, plot 86, above Union Bank of India, Seawoods West, New Sector-50, Sector 50, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 50,Seawoods,Navi Mumbai,Maharashtra,400706,+91 79776 70865,4.9,56,"beauty_salon, tanning_studio, makeup_artist, hair_salon, massage_spa, hair_care, nail_salon, spa, massage, service, point_of_interest, establishment",19.0150068,73.0224022,localisy03405,ChIJTQj9YpLD5zsRwKOMtHxEZWs,photos\localisy01933_1.jpg,,,,,Beauty Parlours,
Beauty Park,"Opposite seawoods nexus mall shop no:-9, CHS, plot no 43, Seawoods West, Sector 42, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 42,Seawoods,Navi Mumbai,Maharashtra,400706,+91 70212 54389,4.8,415,"cosmetics_store, store, point_of_interest, establishment",19.0201383,73.0171283,localisy03407,ChIJ3eyzjvjD5zsRdcOG8mpqALA,photos\localisy01934_1.jpg,,,,,Beauty Parlours,
The Glam Hair and Beauty Salon,"Shop no, 16, Balaji Aura, plot no, 04, Sector 20, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 91304 28356,5,29,"beauty_salon, service, point_of_interest, establishment",19.0704099,73.09821649999999,localisy03431,ChIJZTr1yJjr5zsRLwW2amPt2-s,photos\localisy01958_1.jpg,,,,,Beauty Parlours,
Green Leaves Beauty Parlour,"shop no 6, Kailash Tawor Building, plot no 105, Sector14, Taloja, phesh1, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 93246 43117,4.9,77,"beauty_salon, service, point_of_interest, establishment",19.0587196,73.1199024,localisy03434,ChIJc6G9mWTr5zsRFvV0HZ3dy1s,photos\localisy01961_1.jpg,,,,,Beauty Parlours,
Life style beauty parlor and makeup academy,"Shop no.1, Orange Orchid, plot no 27, Taloja Phase 1 Rd, Sector 11, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 82352 83577,4.4,20,"beauty_salon, service, point_of_interest, establishment",19.0760699,73.091871,localisy03438,ChIJF60JZfTr5zsRgTlrnU-xwUQ,photos\localisy01965_1.jpg,,,,,Beauty Parlours,
Nutan’s Beauty Lounge,"Shop No 17, Riddhi Siddhi Exotica, Ghot Camp Taloja Phase 2, Panvel, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",Ghotkamp Koyana Vele,Taloja,Panvel,Maharashtra,410208,+91 90823 55838,5,49,"beauty_salon, service, point_of_interest, establishment",19.0822122,73.1098493,localisy03439,ChIJUUqua2rr5zsRmK0q01ItaAE,photos\localisy01966_1.jpg,,,,,Beauty Parlours,
Dulhan beauty care lakme professional,"shop no 10, Payal Heights, plot no 58 /59, Taloja Phase 1 Rd, next to sbi bank, Petali, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 90828 74186,5,6,"beauty_salon, service, point_of_interest, establishment",19.0755078,73.0934259,localisy03440,ChIJE4mdIUfr5zsRC6wtsx9nr5Q,photos\localisy01967_1.jpg,,,,,Beauty Parlours,
CMC Salon-Best Unisex Salon in Taloja,"Shop No09, Mangala Residency, Plot No-01, near Ashapura Mart, Sector 24, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,3,2,"beauty_salon, point_of_interest, service, establishment",19.0712106,73.1015753,localisy03442,ChIJmYWXH4Xr5zsRjD4NY3mHOkI,photos\localisy01970_1.jpg,,,,,Beauty Parlours,
RJ Makeover unisex salon & academy,"shop no 1, Panchnand Heights, beside of Beauty Zone, Taloja Phase 1, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,4.9,24,"barber_shop, hair_care, point_of_interest, service, health, establishment",19.077452,73.0930118,localisy03444,ChIJifIFxvrr5zsRgFFIWyJNIDE,photos\localisy01972_1.jpg,,,,,Beauty Parlours,
Sanvi Beauty Parlour & Academy,"Shop No 6, Premier Residency, Plot 1, Sector 14 Rd, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 79723 13865,4.6,11,"beauty_salon, point_of_interest, service, establishment",19.0765278,73.094206,localisy03447,ChIJT2sDWP7r5zsRobv7MsfFKHA,photos\localisy01973_1.jpg,,,,,Beauty Parlours,
Metro Ladies Parlour,"Shop no 03, Plot no 85, Ambika Apartment, Sector 10, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 91370 03174,4.8,13,"beauty_salon, point_of_interest, service, establishment",19.0790832,73.0909059,localisy03448,ChIJ14sJvOTr5zsRQJGmyBEUwCY,photos\localisy01974_1.jpg,,,,,Beauty Parlours,
Tulip Salon,"Shop No. 3, S M Hitech Tulip, 2, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",Ghotkamp Koyana Vele,Taloja,Panvel,Maharashtra,410208,+91 76780 77025,4.9,41,"beauty_salon, point_of_interest, service, establishment",19.0763391,73.1089514,localisy03452,ChIJIa6xAI_r5zsR9bzCqxnlPms,photos\localisy01976_1.jpg,,,,,Beauty Parlours,
Divine Salon,"Shop No 7, Premier Residency, Taloja Phase 1 Rd, Sector 14, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 99874 95643,4.4,40,"barber_shop, hair_care, point_of_interest, service, health, establishment",19.0769837,73.0932715,localisy03453,ChIJI02VzyHr5zsRQh7u8vNkmX4,photos\localisy01977_1.jpg,,,,,Beauty Parlours,
NS Beauty Parlour,"Shop No 2, Sm Royal, Plot No 12H, Sector 24, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 79772 55848,5,11,"hair_salon, hair_care, point_of_interest, service, establishment",19.0721265,73.1014656,localisy03457,ChIJZX2OE03r5zsRcuE-1tILE9I,photos\localisy01979_1.jpg,,,,,Beauty Parlours,
Nabila Beauty zone,"GAMI GROUP, Taloja Phase 1 Rd, near Amar Harmony, Petali, Sector 2, Taloja, Panvel, Maharashtra 410208, India",Sector 2,Taloja,Panvel,Maharashtra,410208,+91 83559 34776,5,20,"beauty_salon, point_of_interest, service, establishment",19.0796228,73.0916331,localisy03459,ChIJ8yV0rnXr5zsRQMtRG2NKelk,photos\localisy01980_1.jpg,,,,,Beauty Parlours,
Jasmine Ladies Salon,"Shop-10, Ghot rd, Near Kamdhenu Gardenia, 2, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",Ghotkamp Koyana Vele,Taloja,Panvel,Maharashtra,410208,,4.7,28,"beauty_salon, point_of_interest, service, establishment",19.0821008,73.1093664,localisy03460,ChIJfyBByEXr5zsRnAgwYLvQ5pk,photos\localisy01981_1.jpg,,,,,Beauty Parlours,
Manali Ladies Beauty Parlour,"3474+R29, Pendar Rd, Pendhar, Taloja, Panvel, Maharashtra 410208, India",Pendhar,Taloja,Panvel,Maharashtra,410208,+91 86552 16196,5,12,"beauty_salon, point_of_interest, service, establishment",19.0645394,73.1051033,localisy03462,ChIJ7SgbRG3r5zsR8DVZfhck8xc,photos\localisy01982_1.jpg,,,,,Beauty Parlours,
Scissors Family Salon,"Shop no 3 Jijai Angan chs Ghot Gao, 2, Ghot, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,,,"beauty_salon, point_of_interest, service, establishment",19.0841638,73.11009,localisy03464,ChIJ41sbQ47r5zsR1cix5T4qyUY,photos\localisy01983_1.jpg,,,,,Beauty Parlours,
Shree beauty parlour,"QN green socity, Koyana Velhe, Taloja Phase 2, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 89996 92569,5,14,"beauty_salon, point_of_interest, service, establishment",19.0774795,73.1114568,localisy03465,ChIJM3GzMa7r5zsRiGdMVImuXgs,,,,,,Beauty Parlours,
KAVYA BEAUTY SALON,"Shop No 1 Add Post Koynavele Ghot Camp Tel Panvel Ghot Camp, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Panvel, Maharashtra 410208, India",Ghotkamp Koyana Vele,Taloja,Panvel,Maharashtra,410208,+91 77387 74248,5,14,"beauty_salon, point_of_interest, service, establishment",19.079432,73.10937310000001,localisy03466,ChIJtagnKz_r5zsRBim-iwDdt9k,photos\localisy01985_1.jpg,,,,,Beauty Parlours,
Supriya Beauty Parlour,"Shop No 2, Real Paradise, Plot No 96, near Reliance Mall, Petali, Taloja Panchanand, Sector 10, Taloja, Panvel, Maharashtra 410208, India",Sector 10,Taloja,Panvel,Maharashtra,410208,+91 98903 01876,5,6,"beauty_salon, point_of_interest, service, establishment",19.0789798,73.0921494,localisy03468,ChIJkZptMwHr5zsRsvOm2HmZ-kg,photos\localisy01986_1.jpg,,,,,Beauty Parlours,
Beauty touch Ladies parlor,"Flat no 1101, plot no.74, Sector 23, sector no. 23, please 2, Taloja, Panvel, Maharashtra 410208, India",please 2,Taloja,Panvel,Maharashtra,410208,,5,3,"beauty_salon, point_of_interest, service, establishment",19.0706409,73.0985366,localisy03469,ChIJ32we7CDr5zsRK2rE_JMcwp8,photos\localisy01987_1.jpg,,,,,Beauty Parlours,
Royal Beauty Salon,"Shop no 10, Plot no, 47advance galaxy, Vastu Vihar, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Panvel,Maharashtra,410210,+91 89280 44883,4.9,70,"beauty_salon, point_of_interest, service, establishment",19.0427604,73.0823661,localisy03471,ChIJ3-3DsQLD5zsR04HqX1RDNiU,photos\localisy00679_1.jpg,,,,,Beauty Parlours,
The Makeovers Makeup Studio & Academy,"Shop No 6 Plot No 1, Premier Residency, 2/2A Sector, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 70213 25988,5,12,"makeup_artist, point_of_interest, establishment",19.0770109,73.0916349,localisy03472,ChIJ22T4-lDr5zsRzHS72gV27ec,photos\localisy01989_1.jpg,,,,,Beauty Parlours,
Good Luck Salon,"Shop No 08 Plot No 24 25 Sector 11 Taloja Phase 1 Eden Park, Jama Masjid Rd, near Shaikh Usman, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 99191 64743,5,55,"hair_salon, hair_care, point_of_interest, service, establishment",19.0762472,73.0924489,localisy03474,ChIJ--ZLRgfr5zsRVb10aFaBX1k,photos\localisy01990_1.jpg,,,,,Beauty Parlours,
Mr Abby unisex salon and academy,"Mahir heights, sector 10, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 98330 25595,5,1,"beauty_salon, point_of_interest, service, establishment",19.0790956,73.0908386,localisy03476,ChIJXWoje9vr5zsRHGM46HMOs8c,photos\localisy01992_1.jpg,,,,,Beauty Parlours,
Shabnam Makeup Artist,"A/1101, Panchanand heights, Plot no. 15 to 18, sect 9, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 88797 37025,5,7,"makeup_artist, beauty_salon, point_of_interest, service, establishment",19.0773892,73.0933282,localisy03478,ChIJZyfKfQDr5zsR6YDTMGTeXy8,photos\localisy01993_1.jpg,,,,,Beauty Parlours,
Men’s groom unisex salon,"Shop no 3 golden rose chs,plot no 13,sector 11, Taloja Phase 1, Taloja Panchanand, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,3.7,3,"beauty_salon, point_of_interest, service, establishment",19.076021,73.09138399999999,localisy03479,ChIJhbRi5aHr5zsRLjU4phnxyw0,photos\localisy01994_1.jpg,,,,,Beauty Parlours,
Pink Lip's Beauty Salon & Spa,"Shop No. 9A, Nilkanth Height's, Plot no. 43/44, near Domino's, Sector-16, Roadpali, Kalamboli, Panvel, Navi Mumbai, Panvel, Maharashtra 410218, India",Panvel,Roadpali,Panvel,Maharashtra,410218,+91 98219 56902,4.5,113,"beauty_salon, point_of_interest, service, establishment",19.0395715,73.1020752,localisy03480,ChIJo1y4mBzp5zsReRjlBfXDWUs,photos\localisy00663_1.jpg,,,,,Beauty Parlours,
Aaina06 Studio.Beauty salon & Academy,"shop-27, Maruti Crescent Building, Plot no -16, opposite Roadpali Bus Depo, Sector 14, Kalamboli, Panvel, Maharashtra 410218, India",Sector 14,Roadpali,Panvel,Maharashtra,410218,+91 90294 20870,4.9,30,"beauty_salon, point_of_interest, service, establishment",19.0384237,73.10026739999999,localisy03481,ChIJHTzp_xbp5zsR7ybTU-IVVMQ,photos\localisy00582_1.jpg,,,,,Beauty Parlours,
Namastey Salon,"1st Floor, The Pacific, Block, 107/108/109, Shilp Chowk, next to McDonald's, Block G, Sector 13, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Panvel,Maharashtra,410210,+91 96999 99081,4.8,7524,"beauty_salon, nail_salon, point_of_interest, service, establishment",19.0469288,73.0699971,localisy03484,ChIJx-Hx9RnC5zsR4BokW_R3AB8,photos\localisy01998_1.jpg,,,,,Beauty Parlours,
NIDA BEAUTY PARLOUR,"sector 10 plot number 95, Dhara corner building, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,4.2,5,"beauty_salon, point_of_interest, service, establishment",19.0794533,73.0918309,localisy03486,ChIJ4Vo3JCDr5zsR7mLj1WlCj-0,photos\localisy02000_1.jpg,,,,,Beauty Parlours,
DIVYA BEAUTY PARLOUR,"Fase 2, Navde, Taloja, Panvel, Maharashtra 410208, India",Navde,Taloja,Panvel,Maharashtra,410208,+91 80970 10389,5,1,"hair_salon, hair_care, point_of_interest, service, establishment",19.0500588,73.10365630000001,localisy03488,ChIJp2VllNvp5zsREdC25Zvtiik,photos\localisy02001_1.jpg,,,,,Beauty Parlours,
Beauty Zone salon & Spa,"Shop no. 4, Classic Tower, plot no 11, sector 18, Taloja phase 2, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,5,2,"beauty_salon, point_of_interest, service, establishment",19.0708669,73.0970658,localisy03490,ChIJQaLAfjDr5zsRrWhsLVonVFM,photos\localisy02002_1.jpg,,,,,Beauty Parlours,
Swarnlepan Beauty Parlour,"Shop No.2, Sky Home, Plot No.49, Sector 20, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,,5,2,"beauty_salon, point_of_interest, service, establishment",19.0686723,73.09626380000002,localisy03492,ChIJhSz5qwXq5zsR2X4ayG6o91U,,,,,,Beauty Parlours,
Kaya Ladies Beauty parlour,"KL-1 N-7, opposite Bharat Petrol Pump, Sector 5E, Kalamboli, Panvel, Maharashtra 410218, India",Sector 5E,Kalamboli,Panvel,Maharashtra,410218,+91 86526 60795,4.9,372,"beauty_salon, point_of_interest, service, establishment",19.0317682,73.1023216,localisy03493,ChIJ1QA7ecPp5zsRoRR4rI3Go_w,photos\localisy01715_1.jpg,,,,,Beauty Parlours,
No more,"evratan bldg plot no 100, near bikarner sweet corner, Taloja, Panvel, Maharashtra 410208, India",near bikarner sweet corner,Taloja,Panvel,Maharashtra,410208,,5,2,"makeup_artist, beauty_salon, point_of_interest, service, establishment",19.0671295,73.1136204,localisy03495,ChIJm5A12Pjr5zsRGzHobizArCI,,,,,,Beauty Parlours,
"ColorQ International Salon , Beauty and Wellness Clinic And Academy Kalamboli","G-33, Neelsiddhi Amarante SECTOR-9E, D Mart Rd, Roadpali, Kalamboli, Panvel, Maharashtra 410218, India",Roadpali,Roadpali,Panvel,Maharashtra,410218,+91 80805 06616,4.5,368,"beauty_salon, makeup_artist, nail_salon, skin_care_clinic, hair_salon, hair_care, body_art_service, educational_institution, store, medical_clinic, health, point_of_interest, service, establishment",19.0373344,73.1026835,localisy03496,ChIJzee0f8Lp5zsRto76bCeE2zw,photos\localisy00553_1.jpg,,,,,Beauty Parlours,
